TradingDate,TradingTime,OpenPrice,ClosePrice,HighPrice,LowPrice,Change,Volume,sma5,sma10,sma20,sma30,sma60,BOLLupper,BOLLmiddle,BOLLlower,MACD_macd,MACD_macdsignal,MACD_macdhist,rsi,cci,WR,KDJk,KDJd,KDJj,volumeRatio,ChangeRatio,label
20220114,17:00.0,4722,4719.4,4722,4719,-3.4,9,4719.08,4717.1,4720.91,4723.38,4730.266667,4724.933338,4719.256155,4713.578973,-2.949758141,-3.561464266,0.611706125,45.32155274,33.79471749,-29.26829268,79.73746683,82.20436548,74.80366954,24.93155894,-0.0002,0
20220114,18:00.0,4719.6,4719.8,4721.2,4718.6,0.4,10,4720.08,4717.02,4720.63,4723.08,4729.983333,4723.177811,4719.437437,4715.697062,-2.684863503,-3.386144114,0.70128061,46.00208146,31.3025641,-26.82926829,70.73313783,79.77923747,52.64093856,24.92525338,-0.0003,0
20220114,19:00.0,4719.8,4717.8,4720.6,4716.4,-2,27,4720.2,4716.94,4720.15,4722.826667,4729.643333,4722.276296,4718.891625,4715.506953,-2.606272394,-3.23016977,0.623897376,43.11279157,2.888651725,-39.02439024,46.41301351,65.62787272,7.98329508,24.92612917,0.0001,0
20220114,20:00.0,4718.2,4719.6,4719.8,4717.6,1.8,24,4719.88,4717.4,4719.63,4722.686667,4729.26,4722.373424,4719.12775,4715.882076,-2.371407309,-3.058417278,0.687009968,46.37709957,20.91074681,-28.04878049,39.65811966,52.26809033,14.43817831,24.9257384,-0.0002,-1
20220114,21:00.0,4719.6,4719.8,4719.8,4717.8,0.2,22,4719.28,4718.48,4719.14,4722.553333,4728.89,4720.86127,4719.351833,4717.842396,-2.144417202,-2.875617263,0.73120006,46.74277619,30.53564547,-26.82926829,39.8962149,41.98911602,35.71041265,24.92450443,-0.0003,-1
20220114,22:00.0,4718.8,4718.8,4719.4,4718,-1,37,4719.16,4719.12,4718.68,4722.306667,4728.52,4720.715015,4719.167889,4717.620762,-2.021910228,-2.704875856,0.682965628,45.0871791,25.73940847,-32.92682927,50.57997558,43.37810338,64.98371998,24.92959528,-0.0001,-1
20220114,23:00.0,4717,4715.6,4717,4714,-3.2,18,4718.32,4719.2,4718.36,4721.886667,4728.166667,4721.041663,4717.978593,4714.915522,-2.158157923,-2.595532269,0.437374346,40.18248824,-42.3255814,-52.43902439,44.98556999,45.15392015,44.64886965,24.92667509,-0.0002,-1
20220114,24:00.0,4715.6,4718,4718,4715.6,2.4,5,4718.36,4719.28,4718.19,4721.406667,4727.823333,4721.025728,4717.985728,4714.945728,-2.048857309,-2.486197277,0.437339968,45.01373012,-6.763285024,-37.80487805,47.73598049,47.76717535,47.67359078,24.91828138,0,-1
20220114,25:00.0,4716.8,4716.6,4718,4716.6,-1.4,8,4717.76,4718.82,4717.99,4720.84,4727.443333,4720.532074,4717.523819,4714.515564,-2.051555035,-2.399268829,0.347713794,42.84011549,-25.46461052,-49.35064935,46.01184256,46.24446435,45.54659899,24.91115789,-0.0001,-1
20220114,26:00.0,4716.6,4718.2,4719.6,4716.6,1.6,28,4717.44,4718.36,4717.87,4720.366667,4727.1,4720.087075,4717.749213,4715.41135,-1.902653766,-2.299945816,0.39729205,46.04662681,-9.322779244,-48.38709677,62.93103448,52.22628585,84.34053175,24.91245791,0.0003,-1
20220114,27:00.0,4718.4,4719.6,4719.6,4718.4,1.4,15,4717.6,4718.38,4717.74,4720.066667,4726.823333,4721.125852,4718.366142,4715.606432,-1.652629652,-2.170482583,0.517852931,48.75545709,19.38232162,-41.81818182,73.27586207,60.73957971,98.3484268,24.90828776,-0.0001,-1
20220114,28:00.0,4718.4,4719,4719,4718.4,-0.6,3,4718.28,4718.3,4717.66,4719.853333,4726.53,4720.61075,4718.577428,4716.544105,-1.485771675,-2.033540401,0.547768727,47.65126278,-8.610086101,-50.98039216,86.66666667,74.29118774,111.4176245,24.89907485,-0.0004,-1
20220114,29:00.0,4719,4719,4719.8,4719,0,16,4718.48,4718.42,4717.68,4719.573333,4726.216667,4720.798285,4718.718285,4716.638285,-1.338110619,-1.894454445,0.556343826,47.65126278,26.8907563,-50.98039216,86.66666667,82.20306513,95.59386973,24.89533417,0,-1
20220114,30:00.0,4719,4717.4,4719,4716.8,-1.6,12,4718.64,4718.2,4717.8,4719.153333,4725.88,4719.80516,4718.278857,4716.752554,-1.334807962,-1.782525148,0.447717186,44.53213015,-49,-57.5,61.66666667,78.33333333,28.33333333,24.88991597,-0.0003,-1
20220114,31:00.0,4716,4716.2,4717.6,4715.8,-1.2,19,4718.24,4717.84,4718.16,4718.706667,4725.483333,4720.095407,4717.585905,4715.076403,-1.412735419,-1.708567202,0.295831783,42.29596287,-111.8055556,-69.44444444,36.66666667,61.66666667,-13.33333333,24.88744225,-0.0001,0
20220114,32:00.0,4716,4716.6,4716.8,4715.4,0.4,14,4717.64,4717.62,4718.37,4718.326667,4725.093333,4719.60878,4717.25727,4714.90576,-1.425781314,-1.652010025,0.226228711,43.31770586,-107.382847,-60.60606061,20.75757576,39.6969697,-17.12121212,24.88287154,0.0005,0
20220114,33:00.0,4716.6,4721,4721,4716.6,4.4,25,4718.04,4718.16,4718.68,4718.293333,4724.79,4722.032112,4718.504846,4714.977581,-1.068757085,-1.535359437,0.466602352,53.14565143,92.06740649,0,45.75757576,34.39393939,68.48484848,24.88292069,0,0
20220114,34:00.0,4721,4722.4,4722.4,4721,1.4,10,4718.72,4718.6,4718.94,4718.326667,4724.56,4724.809467,4719.803231,4714.796995,-0.665176768,-1.361322903,0.696146135,55.77325785,191.1764706,0,75.75757576,47.42424242,132.4242424,24.87667785,-0.0004,-1
20220114,35:00.0,4720.8,4719,4721.4,4719,-3.4,20,4719.04,4718.84,4718.83,4718.273333,4724.25,4724.364732,4719.535487,4714.706243,-0.612626072,-1.211583537,0.598957464,48.63926057,76.12293144,-40.47619048,83.80952381,68.44155844,114.5454545,24.87463312,0.0007,0
20220114,36:00.0,4719.6,4716.8,4719.6,4716.8,-2.2,10,4719.16,4718.7,4718.53,4718.146667,4723.896667,4723.187166,4718.623658,4714.060151,-0.739970957,-1.117261021,0.377290064,44.65872345,-23.02475415,-66.66666667,57.14285714,72.23665224,26.95526696,24.86839899,-0.0004,0
20220114,37:00.0,4717,4716.2,4718.4,4716.2,-0.6,22,4719.08,4718.36,4718.37,4717.946667,4723.5,4722.566183,4717.815772,4713.065362,-0.87917312,-1.069643441,0.190470321,43.61048783,-72.53623188,-88.57142857,23.80952381,54.92063492,-38.41269841,24.86719732,-0.0002,1
20220114,38:00.0,4716.4,4711.6,4716.6,4711.2,-4.6,49,4717.2,4717.62,4717.96,4717.646667,4723.026667,4722.831866,4715.743848,4708.65583,-1.345167144,-1.124748181,-0.220418963,36.53095094,-213.7931034,-96.42857143,7.857142857,29.6031746,-35.63492063,24.87730318,0.0002,1
20220114,39:00.0,4710.8,4710.2,4710.8,4709.4,-1.4,34,4714.76,4716.74,4717.58,4717.366667,4722.576667,4720.528666,4713.895899,4707.263132,-1.806613549,-1.261121255,-0.545492294,34.68544252,-236.6175668,-93.84615385,3.412698413,11.69312169,-13.14814815,24.88112181,-0.0003,1
20220114,55:00.0,4701.2,4700.2,4701.4,4700,-0.8,155,4711,4715.02,4716.61,4716.873333,4721.98,4721.274468,4709.330599,4697.38673,-2.945278241,-1.597952652,-1.347325589,24.97857085,-293.9260955,-99.10714286,3.752834467,5.007558579,1.243386243,24.93556485,-0.0001,1
20220114,56:00.0,4700,4700.2,4700.4,4699.8,0,181,4707.68,4713.42,4715.63,4716.58,4721.383333,4719.130991,4706.287066,4693.443141,-3.803830029,-2.039128128,-1.764701902,24.97857085,-193.290564,-98.2300885,3.279204155,3.481579012,2.874454441,25.00083647,0.0004,1
20220114,57:00.0,4700.2,4701,4701,4700,0.8,129,4704.64,4711.86,4714.74,4716.2,4720.84,4714.802142,4704.524711,4694.247279,-4.36931841,-2.505166184,-1.864152226,26.87721734,-139.0932045,-94.69026549,3.437934314,3.489990978,3.333820984,25.04431438,0.0001,1
20220114,40:00.0,4710.2,4710.6,4712.2,4710.2,0.4,53,4704.44,4710.82,4714.49,4716.06,4720.483333,4716.303248,4706.549807,4696.796367,-3.996760093,-2.803484966,-1.193275127,44.89857603,-21.98351423,-52.21238938,32.13005632,12.94906493,70.49203911,25.05599666,0.0004,1
20220114,41:00.0,4711.4,4710,4712.2,4710,-0.6,34,4704.4,4709.58,4714.09,4715.82,4720.096667,4717.359685,4707.699871,4698.040058,-3.707185799,-2.984225132,-0.722960666,44.16594212,-19.76320583,-54.86725664,58.83256528,31.46685197,113.5639919,25.05973266,0.0002,1
20220114,42:00.0,4709.8,4711.6,4711.6,4709.4,1.6,37,4706.68,4708.84,4713.84,4715.5,4719.74,4718.993832,4708.999914,4699.005996,-3.310428892,-3.049465884,-0.260963008,46.66524106,-14.16461581,-47.78761062,88.17204301,59.71155487,145.0930193,25.06471816,-0.0001,1
20220114,43:00.0,4711,4711.6,4712,4711,0,25,4708.96,4708.32,4713.51,4715.126667,4719.406667,4717.920031,4709.86661,4701.813188,-2.961853779,-3.031943463,0.070089685,46.66524106,-2.770905492,-47.78761062,90.83377402,79.27946077,113.9424005,25.06469115,-0.0005,1
20220114,44:00.0,4711.8,4714.2,4714.4,4711.4,2.6,26,4711.6,4708.12,4713.24,4714.953333,4719.166667,4714.184399,4711.311073,4708.437747,-2.447592892,-2.915073349,0.467480457,50.8145731,26.72985782,-36.28318584,95.41441918,91.47341207,103.2964334,25.06508135,0.0006,1
20220114,45:00.0,4714,4712.8,4714,4712.8,-1.4,10,4712.04,4708.24,4712.93,4714.72,4718.9,4714.606239,4711.807382,4709.008525,-2.128470055,-2.75775269,0.629282635,48.62110149,37.32765612,-39.81481481,86.36065574,90.86961631,77.34273459,25.058799,-0.0003,1
20220114,46:00.0,4712,4709.8,4712.8,4708.6,-3,60,4712,4708.2,4712.47,4714.453333,4718.64,4714.055788,4711.138255,4708.220721,-2.093505212,-2.624903195,0.531397983,44.21650572,6.108809721,-49.49494949,61.56321839,81.11276444,22.4641263,25.0733639,0.0002,1
20220114,47:00.0,4708.6,4705.6,4708.8,4705,-4.2,50,4710.8,4708.74,4711.88,4713.986667,4718.336667,4715.241287,4709.29217,4703.343052,-2.377296229,-2.575381801,0.198085572,38.90304387,-44.17512829,-68.8172043,31.69087797,59.87158403,-24.67053417,25.08375,0.0001,1
20220114,48:00.0,4706,4701.2,4706,4700.4,-4.4,201,4708.72,4708.84,4711.13,4713.366667,4717.96,4716.150009,4706.59478,4697.039551,-2.923545075,-2.645014456,-0.278530619,34.25843887,-86.22083981,-91.66666667,10.9289732,34.72768985,-36.6684601,25.15701791,0.0001,1
20220114,49:00.0,4700.6,4704,4704,4700.2,2.8,40,4706.68,4709.14,4710.5,4712.873333,4717.59,4714.003571,4705.729853,4697.456136,-3.094839241,-2.734979413,-0.359859828,39.23054703,-69.57831325,-71.23287671,13.21116544,18.61033887,2.412818582,25.16319734,-0.0004,1
20220114,50:00.0,4704.8,4705.6,4708,4704.2,1.6,83,4705.24,4708.64,4709.73,4712.54,4717.213333,4711.265959,4705.686569,4700.107178,-3.066139921,-2.801211515,-0.264928406,41.93310961,-18.25993555,-60.2739726,25.36922015,16.5031196,43.10142126,25.18726592,-0.0004,1
20220114,51:00.0,4704.8,4702.8,4705.6,4702.8,-2.8,15,4703.84,4707.92,4708.75,4712.033333,4716.72,4708.103373,4704.724379,4701.345385,-3.232074757,-2.887384163,-0.344690594,38.69034265,-57.75764439,-79.45205479,33.54197763,24.04078774,52.5443574,25.18302829,0.0001,1
20220114,52:00.0,4703.8,4704,4705.8,4703,1.2,28,4703.52,4707.16,4708,4711.613333,4716.226667,4707.407026,4704.482919,4701.558813,-3.229521426,-2.955811616,-0.27370981,40.80317474,-58.0592773,-72.22222222,40.6025499,33.17124923,55.46515126,25.18419958,0.0007,1
20220114,53:00.0,4704,4702,4704,4701.8,-2,46,4703.68,4706.2,4707.26,4711.073333,4715.72,4706.102809,4703.65528,4701.20775,-3.350261449,-3.034701582,-0.315559867,38.42634225,-92.08754209,-87.32394366,34.00914331,36.05122361,29.92498271,25.19285121,-0.0002,1
20220114,54:00.0,4701.8,4701,4702.4,4700.8,-1,51,4703.08,4704.88,4706.5,4710.453333,4715.26,4705.966184,4702.770186,4699.574189,-3.486450796,-3.125051425,-0.361399371,37.25771627,-97.75763913,-94.36619718,24.85754986,33.15641436,8.259820857,25.20357291,0.0005,1
20220114,58:00.0,4701.6,4701.4,4702,4700.8,0.4,55,4702.24,4703.74,4705.99,4709.866667,4714.86,4704.45112,4702.313458,4700.175795,-3.521511386,-3.204343417,-0.317167969,38.06904885,-87.22280887,-91.54929577,12.61823362,23.82830893,-9.801917003,25.21594684,0.0006,1
20220114,59:00.0,4701.4,4699.8,4701.8,4698.2,-1.6,84,4701.64,4702.74,4705.47,4709.226667,4714.4,4704.239983,4701.475638,4698.711294,-3.636484653,-3.290771664,-0.345712989,36.06035711,-99.96447602,-90.12345679,11.94346979,16.47308442,2.884240516,25.24034869,-0.0014,1
20220114,00:00.0,4699.4,4699.2,4700.6,4698.6,-0.6,48,4700.68,4702.1,4705.42,4708.62,4713.886667,4702.78165,4700.717092,4698.652534,-3.732985251,-3.379214382,-0.353770869,35.30798931,-98.78730757,-93.82716049,16.7646703,13.7754579,22.74309509,25.24979253,0.0003,1
20220117,30:00.0,4707.2,4707.2,4707.2,4707.2,-2,10,4701.72,4702.7,4705.77,4708.32,4713.513333,4708.583357,4702.878062,4697.172766,-3.127873352,-3.328946176,0.201072824,50.2211173,61.81222545,-43.03797468,46.09800363,24.93538124,88.42324841,25.24346744,-0.0004,1
20220117,31:00.0,4709.2,4715.2,4719.4,4709.2,8,151,4704.56,4703.82,4706.48,4708.273333,4713.3,4719.036997,4706.985374,4694.933752,-1.979960914,-3.059149123,1.079188209,60.12131026,212.6303758,-19.81132075,65.81001952,42.89089781,111.6482629,25.29560531,0.0003,1
20220117,32:00.0,4716,4718,4718,4714,2.8,68,4707.88,4705.06,4706.85,4708.173333,4713.233333,4726.073479,4710.656916,4695.240354,-0.834673837,-2.614254066,1.779580229,62.9022931,208.7808418,-6.603773585,91.19496855,67.70099723,138.1829112,25.31330294,0.0008,0
20220117,33:00.0,4719,4711.6,4720,4711.6,-6.4,77,4710.24,4705.94,4706.93,4707.813333,4713.07,4724.171035,4710.971277,4697.77152,-0.438398505,-2.179082954,1.740684449,53.68656466,132.6345638,-38.53211009,78.1108564,78.37194816,77.58867289,25.33471417,0.0005,1
20220117,34:00.0,4713.2,4711,4713.2,4707.2,-0.6,66,4712.6,4706.64,4706.9,4707.546667,4712.91,4718.391115,4710.980852,4703.570588,-0.170793632,-1.777425089,1.606631457,52.90402233,62.26705091,-41.28440367,61.27712999,76.86098498,30.10942,25.3515528,0.0003,1
20220117,35:00.0,4710.8,4715,4718.4,4707.4,4,57,4714.16,4707.94,4707.07,4707.486667,4712.816667,4717.464263,4712.320568,4707.176873,0.35990299,-1.349959473,1.709862464,57.36566836,87.87878788,-22.93577982,50.45755452,63.28184697,24.80896961,25.36465232,-0.0004,1
20220117,36:00.0,4715,4727.8,4728,4715,12.8,72,4716.68,4710.62,4707.75,4707.873333,4712.91,4729.688179,4717.480379,4705.272578,1.792672105,-0.721433158,2.514105263,67.85885324,161.6453901,-0.67114094,63.22115385,58.31861278,73.02623597,25.38394704,-0.0001,0
20220117,37:00.0,4727.2,4726,4731.4,4726,-1.8,96,4718.28,4713.08,4708.41,4708.353333,4713,4734.703799,4720.320252,4705.936706,2.751192954,-0.026907935,2.77810089,65.4204333,160.0762873,-16.26506024,79.22063732,64.29978189,109.0623482,25.41315136,0.0003,0
20220117,38:00.0,4727.8,4731,4733,4726.2,5,46,4722.16,4716.2,4709.47,4709.046667,4713.206667,4739.385316,4723.880168,4708.375021,3.869678601,0.752409372,3.117269229,68.77674539,145.2837279,-5.747126437,89.65749132,77.3664275,114.239619,25.42166184,0.0006,0
20220117,39:00.0,4730.2,4728.4,4730.4,4726.8,-2.6,39,4725.64,4719.12,4710.61,4709.986667,4713.43,4736.499006,4725.386779,4714.274551,4.494478709,1.500823239,2.99365547,65.23117572,114.5784695,-13.2183908,83.98842081,84.28884982,83.3875628,25.42727273,0.0001,0
20220117,40:00.0,4729.8,4730.2,4730.4,4728.6,1.8,32,4728.68,4721.42,4712.06,4710.986667,4713.783333,4730.538354,4726.991186,4723.444018,5.076365077,2.215931607,2.86043347,66.51805818,104.8523207,-8.045977011,86.24125215,86.62905476,85.46564694,25.42998761,-0.0005,-1
20220117,41:00.0,4732.6,4731,4732.8,4727.6,0.8,50,4729.32,4723,4713.41,4711.986667,4714.093333,4732.152428,4728.327457,4724.502487,5.538226305,2.880390547,2.657835758,67.10087936,92.96148738,-5.747126437,79.30142196,83.17703164,71.55020259,25.44013212,-0.0003,-1
20220117,42:00.0,4731.2,4734.4,4735.2,4731.2,3.4,63,4731,4724.64,4714.85,4712.78,4714.42,4734.24625,4730.351638,4726.457027,6.108194773,3.525951392,2.582243381,69.52855861,99.52904239,-2.18579235,82.32804233,82.62357215,81.73698269,25.45563351,-0.0003,-1
20220117,43:00.0,4734,4738.4,4739.8,4734,4,63,4732.48,4727.32,4716.63,4713.726667,4714.773333,4740.120637,4733.034425,4725.948213,6.804230527,4.181607219,2.622623308,72.13381401,115.2826761,-4.294478528,83.92348392,81.85098274,88.0684863,25.47112211,-0.0007,-1
20220117,44:00.0,4738.4,4738,4739.2,4736.6,-0.4,33,4734.4,4730.02,4718.33,4714.606667,4715.053333,4741.510761,4734.689617,4727.868473,7.240107764,4.793307328,2.446800436,71.47570109,108.1030683,-5.521472393,88.52926066,84.92692897,95.73392404,25.4742268,-0.001,-1
20220117,45:00.0,4739.2,4740.6,4744.6,4737.8,2.6,78,4736.48,4732.58,4720.26,4715.573333,4715.35,4743.431923,4736.659745,4729.887566,7.706506081,5.375947079,2.330559002,73.18803406,119.8116728,-10.69518717,83.64908637,85.36727698,80.21270514,25.49587799,0,-1
20220117,46:00.0,4739.4,4735,4739.4,4734.6,-5.6,71,4737.28,4733.3,4721.96,4716.266667,4715.61,4740.692388,4736.106496,4731.520605,7.53737079,5.808231821,1.729138969,64.24270321,74.0726957,-25.6684492,63.35823294,78.51219332,33.05031218,25.51462711,0.0009,-1
20220117,47:00.0,4736.8,4729.8,4737.6,4727.8,-5.2,77,4736.36,4733.68,4723.38,4716.833333,4715.776667,4741.472236,4734.004331,4726.536426,6.904146607,6.027414778,0.876731829,57.24588486,24.66960352,-39.57219251,38.91118637,61.97283523,-7.212111356,25.53583196,-0.0002,0
20220117,48:00.0,4729.4,4727.4,4731,4725.6,-2.4,57,4734.16,4733.32,4724.76,4717.42,4715.936667,4741.667247,4731.802887,4721.938527,6.137898069,6.049511436,0.088386633,54.30608433,-37.27810651,-46.23655914,16.57888502,39.61610144,-29.49554782,25.54878551,-0.0007,0
20220117,49:00.0,4726.2,4725,4728,4723.2,-2.4,43,4731.56,4732.98,4726.05,4718.066667,4716.026667,4740.742113,4729.535258,4718.328403,5.276160348,5.894841219,-0.618680871,51.46012239,-99.73492379,-66.21621622,9.929887023,21.8066528,-13.82364454,25.55596708,-0.0001,0
20220117,50:00.0,4725,4726.8,4727.8,4725,1.8,32,4728.8,4732.64,4727.03,4718.92,4716.143333,4735.542465,4728.623505,4721.704546,4.684472272,5.652767429,-0.968295158,53.4312778,-88.55032318,-83.17757009,13.36904046,13.29260417,13.52191305,25.55861785,0.0007,0
20220117,51:00.0,4727.8,4720.8,4727.8,4720.8,-6,52,4725.96,4731.62,4727.31,4719.48,4716.176667,4732.020468,4726.01567,4720.010872,3.688882214,5.259990386,-1.571108172,46.63327232,-131.1369509,-100,10.21114573,11.1700244,8.293388369,25.56949013,-0.0003,0
20220117,52:00.0,4720.6,4716.2,4720.6,4714,-4.6,47,4723.24,4729.8,4727.22,4719.833333,4716.186667,4731.162426,4722.74378,4714.325134,2.499871404,4.70796659,-2.208095186,42.20032094,-180.047012,-92.81045752,11.7211329,11.76710636,11.62918597,25.5782984,0.0006,1
20220117,53:00.0,4718.2,4727,4727,4718.2,10.8,37,4723.16,4728.66,4727.99,4720.64,4716.336667,4732.427724,4724.16252,4715.897316,2.401360126,4.246645297,-1.845285171,53.40058265,-76.19047619,-57.51633987,35.26610644,19.06612836,67.66606262,25.58299096,0.0006,0
20220117,54:00.0,4727,4725.2,4727,4723.4,-1.8,28,4723.2,4727.38,4728.7,4721.346667,4716.48,4732.810636,4724.508347,4716.206058,2.153223254,3.827960888,-1.674737634,51.60570882,-54.65768799,-63.39869281,62.31924654,36.43549529,114.086749,25.58398357,0.0001,0
20220117,55:00.0,4724,4722.2,4725.2,4722,-3,16,4722.28,4725.54,4729.06,4722.02,4716.546667,4731.220502,4723.738898,4716.257294,1.694959628,3.401360636,-1.706401008,48.66955543,-68.49087894,-73.20261438,77.81228433,58.46587911,116.5050948,25.58004926,-0.0002,0
20220117,56:00.0,4719.8,4722.2,4722.4,4719.8,0,15,4722.56,4724.26,4728.78,4722.726667,4716.59,4730.56852,4723.225932,4715.883344,1.316605396,2.984409588,-1.667804193,48.66955543,-77.26827799,-73.20261438,67.88554441,69.33902509,64.97858303,25.57570784,0.0004,0
20220117,57:00.0,4721.4,4728,4728,4720.4,5.8,26,4724.92,4724.08,4728.88,4723.613333,4716.74,4729.607945,4724.817288,4720.02663,1.467848029,2.681097276,-1.213249247,54.47703439,-26.82958199,-54.24836601,74.16573764,73.28785546,75.92150201,25.57588187,0.0006,0
20220117,58:00.0,4726,4724.8,4726,4724.8,-3.2,11,4724.48,4723.82,4728.57,4724.446667,4716.836667,4729.138926,4724.811525,4720.484124,1.314344702,2.407746762,-1.093402059,51.04558592,-22.86432161,-64.70588235,74.68417761,72.24515322,79.56222639,25.5699057,-0.0007,0
20220117,59:00.0,4725,4725.4,4725.4,4724,0.6,13,4724.52,4723.86,4728.42,4725.32,4716.97,4729.364563,4725.007684,4720.650804,1.226963523,2.171590114,-0.944626591,51.6604129,-13.80220463,-55.11811024,76.42276423,75.09089316,79.08650636,25.5647541,-0.0005,0
20220117,00:00.0,4724,4728.2,4728.2,4724,2.8,12,4725.72,4724,4728.32,4726.02,4717.17,4730.515931,4726.071789,4721.627647,1.367881819,2.010848455,-0.642966636,54.53036092,58.29761176,-39.83050847,76.42276423,75.84323536,77.58182197,25.55919705,-0.0001,0
20220117,01:00.0,4728.8,4725.4,4729.8,4722.6,-2.8,21,4726.36,4724.46,4728.04,4726.36,4717.316667,4728.725636,4725.847859,4722.970082,1.239337671,1.856546298,-0.617208627,51.25334897,51.59543153,-32.94117647,73.82805743,75.55786196,70.36844837,25.55733006,0,0
20220117,02:00.0,4723,4720.2,4723,4720.2,-5.2,10,4724.8,4724.86,4727.33,4726.433333,4717.303333,4729.137473,4723.96524,4718.793006,0.709688122,1.627174663,-0.917486541,45.75414201,-94.22464757,-60.75949367,51.06382979,67.10488381,18.98172173,25.55096193,-0.0003,0
20220117,03:00.0,4719.2,4719.6,4722.2,4718,-0.6,19,4723.76,4724.12,4726.39,4726.7,4717.256667,4729.14775,4722.51016,4715.87257,0.238769666,1.349493663,-1.110723998,45.15215258,-108.2825822,-64.55696203,22.25027047,49.04738589,-31.34396039,25.54828151,0.0001,0
20220117,04:00.0,4719.2,4718.2,4719.2,4717.6,-1.4,17,4722.32,4723.42,4725.4,4726.94,4717.243333,4728.711659,4721.07344,4713.43522,-0.244585474,1.030677836,-1.27526331,43.70713781,-126.8469473,-73.41772152,6.159118274,26.49107284,-34.50479086,25.54478528,-0.0003,0
20220117,05:00.0,4720.8,4721,4722,4720,2.8,13,4720.88,4723.3,4724.42,4727.14,4717.313333,4725.92568,4721.04896,4716.17224,-0.397133399,0.745115589,-1.142248988,47.33718738,-46.91163605,-55.69620253,15.44873576,14.61937483,17.10745761,25.53965658,-0.0002,0
20220117,06:00.0,4721,4722.2,4722.2,4719,1.2,11,4720.24,4723.3,4723.78,4726.953333,4717.413333,4724.114729,4721.43264,4718.750551,-0.416398772,0.512812717,-0.929211489,48.85925577,-59.00383142,-62.29508197,39.32402348,20.31062584,77.35081876,25.53371475,-0.0001,0
20220117,07:00.0,4721.4,4725.6,4725.6,4721.4,3.4,26,4721.32,4723.06,4723.57,4726.94,4717.646667,4727.872542,4722.82176,4717.770978,-0.155522368,0.3791457,-0.534668068,53.00378628,31.50492264,-34.42622951,71.01801255,41.93025726,129.1935231,25.53390523,-0.0002,0
20220117,08:00.0,4726,4726.2,4728.4,4724.2,0.6,9,4722.64,4723.2,4723.51,4726.78,4717.913333,4729.882956,4723.94784,4718.012724,0.098503559,0.323017271,-0.224513713,53.71662347,87.34693878,-29.50819672,88.27160494,66.20454699,132.4057208,25.52715394,0.0003,0
20220117,09:00.0,4725.6,4721.8,4725.6,4720.8,-4.4,11,4723.36,4722.84,4723.35,4726.56,4718.273333,4727.468118,4723.231893,4718.995669,-0.054592978,0.247495222,-0.302088199,47.97034782,-12.6344086,-65.57377049,69.80562122,76.36507957,56.68670453,25.52122449,0.0001,0
20220117,10:00.0,4721,4718.4,4721,4717,-3.4,12,4722.84,4721.86,4722.93,4726.166667,4718.576667,4727.286031,4721.621262,4715.956494,-0.445143335,0.10896751,-0.554110846,44.0490882,-109.4527363,-89.0625,40.56585514,66.21436043,-10.73115544,25.51570787,0.0003,0
20220117,11:00.0,4719,4719,4721.2,4717.2,0.6,15,4722.2,4721.22,4722.84,4725.766667,4718.876667,4727.222074,4720.747508,4714.272943,-0.698193977,-0.052464787,-0.645729189,44.90498626,-86.82452945,-84.375,19.87059848,43.41402495,-27.21625445,25.51141925,0,0
20220117,12:00.0,4718.4,4718.2,4719.6,4717,-0.8,12,4720.72,4721.02,4722.94,4725.226667,4719.003333,4725.95725,4719.898339,4713.839428,-0.952314063,-0.232434642,-0.719879421,43.93983211,-94.69464347,-90.625,13.4502924,24.62891534,-8.906953488,25.50591113,0.0003,0
20220117,13:00.0,4719.6,4721,4721.6,4719.6,2.8,6,4719.68,4721.16,4722.64,4724.646667,4719.186667,4723.167696,4720.265559,4717.363422,-0.917196592,-0.369387032,-0.54780956,48.14108006,-27.35988201,-68.75,24.86060112,19.39383066,35.79414202,25.49796251,-0.0002,0
20220117,14:00.0,4720.6,4723.8,4724.2,4720.6,2.8,12,4720.08,4721.72,4722.57,4724.173333,4719.39,4725.658727,4721.443706,4717.228685,-0.655868697,-0.426683365,-0.229185332,52.0138732,44.62452728,-46.875,50.49412938,29.6016743,92.27903955,25.49246436,-0.0002,0
20220117,15:00.0,4723.8,4726.8,4726.8,4723.8,3,4,4721.76,4722.3,4722.8,4723.713333,4719.643333,4729.580956,4723.229137,4716.877319,-0.204334094,-0.382213511,0.177879417,55.82073592,138.9196826,-14.03508772,80.31869078,51.89114043,137.1737915,25.48371336,0.0001,0
20220117,16:00.0,4725.2,4723.2,4725.2,4721.6,-3.6,9,4722.6,4722.4,4722.85,4723.32,4719.793333,4728.971642,4723.219425,4717.467208,-0.13541856,-0.332854521,0.19743596,50.63003858,51.75653595,-45.61403509,85.90325019,72.23869012,113.2323703,25.47700448,0.001,0
20220117,17:00.0,4724.2,4726.4,4727.2,4724.2,3.2,8,4724.24,4722.48,4722.77,4723.206667,4720.02,4728.568393,4724.279617,4719.990841,0.175388978,-0.231205821,0.406594799,54.66548243,107.773386,-17.54385965,84.24633011,83.48942369,85.76014294,25.46989422,0.0003,0
20220117,18:00.0,4727,4727,4727,4727,0.6,1,4725.44,4722.56,4722.88,4723.193333,4720.306667,4728.400381,4725.186411,4721.972442,0.464763671,-0.092011923,0.556775593,55.40157761,120.0902935,-12.28070175,83.2362291,84.46193647,80.78481437,25.45994307,0,0
