,TradingDate,TradingTime,Symbol,OpenPrice,ClosePrice,HighPrice,LowPrice,Change_,ChangeRatio,Position,Volume,Amount,sma5,sma10,sma20,sma30,sma60,BOLLupper,BOLLmiddle,BOLLlower,MACD_macd,MACD_macdsignal,MACD_macdhist,rsi,cci,WR,KDJk,KDJd,KDJj,volumeRatio,absPriceChange,retPriceChange,retChgAfter,label
884,20220210,2022-02-10 13:41:00,IF2206,4597.8,4601.0,4602.8,4597.8,2.0,0.0,45965,12.0,16565280.0,4599.88000000001,4599.319999999999,4601.419999999999,4601.766666666666,4604.38,4601.814103693687,4599.8125044698945,4597.810905246102,-1.39031197676195,-1.4966810820817773,0.10636910531982724,48.55784553550421,18.782249742051903,-53.48837209302522,47.31040564374021,46.891534391534684,48.148148148151265,36.69830508474576,2.0,0.0004348771472059143,0.0012171267115845172,0
885,20220210,2022-02-10 13:42:00,IF2206,4599.8,4602.2,4602.2,4599.8,1.2,0.0,45967,7.0,9662340.0,4600.08000000001,4599.6399999999985,4601.1399999999985,4601.7,4604.27,4603.208028501127,4600.608336313263,4598.008644125399,-1.1239811376071884,-1.4221410931868594,0.298159955579671,51.20585396754064,62.110311750659164,-39.5348837209349,64.59435626102146,50.05878894767824,93.6654908877079,36.6647855530474,1.199999999999818,0.0002608128667680544,0.0011733518751902451,0
886,20220210,2022-02-10 13:43:00,IF2206,4602.6,4603.0,4604.2,4602.6,0.8,0.0,45975,23.0,31763820.0,4600.840000000009,4600.039999999999,4601.029999999999,4601.666666666667,4604.213333333333,4604.668929953125,4601.405557542175,4598.142185131225,-0.8386908090660654,-1.3054510363627005,0.46676022729663513,52.94485853355141,126.18732539328325,-30.232558139537833,79.69965764083285,63.86813984853152,111.3626932254355,36.649379932356254,0.8000000000001819,0.0001738299074356138,0.001042798175103233,0
887,20220210,2022-02-10 13:44:00,IF2206,4603.0,4602.0,4603.6,4600.4,-1.0,0.0,45980,12.0,16567620.0,4601.44000000001,4600.1399999999985,4600.839999999998,4601.66,4604.213333333333,4604.356449019255,4601.603705028117,4598.850961036978,-0.685387095148144,-1.1814382481197891,0.49605115297164515,50.52104065373848,86.3770977295381,-39.02439024390108,79.62962962962995,74.64121451049476,89.6064598679003,36.62162162162162,1.0,-0.00021724961981316532,0.0009561060408517245,0
888,20220210,2022-02-10 13:45:00,IF2206,4603.0,4604.6,4606.0,4602.4,2.6,0.001,45981,14.0,19337460.0,4602.5600000000095,4600.839999999998,4600.8899999999985,4601.78,4604.213333333333,4605.007797332239,4602.6024700187445,4600.19714270525,-0.3500592612217588,-1.015162450740183,0.6651031895184243,56.14283298348176,186.49155722335067,-15.555555555551514,77.64227642276775,78.99052123107685,74.94578680614956,36.59617547806524,2.600000000000364,0.0005649717514125084,-4.3434826043679704e-05,0
889,20220210,2022-02-10 13:46:00,IF2206,4603.0,4602.6,4604.2,4602.2,-2.0,0.0,45985,8.0,11047380.0,4602.880000000009,4601.379999999999,4600.9,4601.78,4604.176666666666,4604.4537804465745,4602.601646679163,4600.749512911752,-0.24289290402975894,-0.8607085413980983,0.6178156373683393,51.313092839543884,101.04081073681904,-37.777777777773736,65.24505947147148,74.17232184128973,47.390534731834975,36.56404494382023,2.0,-0.00043434826043521694,0.00030417590057785514,0
890,20220210,2022-02-10 13:47:00,IF2206,4602.8,4602.0,4604.2,4600.8,-0.6,0.0,45981,13.0,17949960.0,4602.840000000009,4601.459999999999,4600.859999999999,4601.826666666666,4604.0599999999995,4604.317761422871,4602.401097786109,4600.484434149347,-0.20402589592686127,-0.7293720123038508,0.5253461163769896,49.92551320414212,62.642308710629685,-44.44444444444444,52.21984938743824,65.03572842722583,26.58809130786304,36.537598204264874,0.6000000000003638,-0.00013036110024776512,0.0007388092133854055,0
891,20220210,2022-02-10 13:48:00,IF2206,4602.0,4602.0,4602.6,4600.6,0.0,0.0,45981,13.0,17946660.0,4602.6400000000085,4601.74,4600.949999999999,4601.853333333333,4603.96,4604.2817469372385,4602.267398524073,4600.253050110907,-0.17124945486739307,-0.6177475008165593,0.4464980459491662,49.92551320414213,34.06593406596339,-44.44444444444444,34.10138248848373,50.52209711579783,1.2599532338555406,36.511210762331835,0.0,0.0,0.0005215123859190865,0
892,20220210,2022-02-10 13:49:00,IF2206,4601.4,4600.4,4601.8,4599.8,-1.6,0.0,45983,26.0,35886240.0,4602.320000000009,4601.879999999999,4600.9299999999985,4601.839999999999,4603.83,4604.35314199903,4601.644932349382,4598.936722699733,-0.2712536739245479,-0.548448735438157,0.27719506151360906,46.072425449157485,-17.610062893025855,-62.222222222226264,22.273425499232157,36.19821912505139,-5.576161752406307,36.49944008958567,1.6000000000003638,-0.00034767492394618943,0.0004782192852796991,0
893,20220210,2022-02-10 13:50:00,IF2206,4601.4,4599.0,4601.4,4598.8,-1.4,0.0,45985,7.0,9659880.0,4601.200000000009,4601.879999999999,4600.6799999999985,4601.653333333333,4603.733333333334,4603.4044999793405,4600.763288232921,4598.122076486501,-0.4581942595232249,-0.5303978402551706,0.07220358073194566,42.94899322379693,-72.24157955857798,-79.54545454545291,13.984183876654612,23.45299728812351,-4.953442946283182,36.466442953020135,1.3999999999996362,-0.0003043213633596288,0.0005653402913677677,0
894,20220210,2022-02-10 13:51:00,IF2206,4599.6,4598.8,4600.2,4598.4,-0.2,0.0,45985,9.0,12418260.0,4600.440000000009,4601.66,4600.489999999999,4601.499999999999,4603.613333333333,4602.884754981177,4600.108858821947,4597.332962662717,-0.615390510240104,-0.5473963742521573,-0.06799413598794679,42.50566592100659,-93.68770764118239,-83.72093023255248,6.759224927559249,14.338944767815349,-8.400214752952952,36.435754189944134,0.1999999999998181,-4.348771472055188e-05,0.0013046881795250934,0
895,20220210,2022-02-10 13:52:00,IF2206,4598.6,4598.6,4598.6,4597.0,-0.2,0.0,45993,18.0,24829680.0,4599.760000000009,4601.3,4600.469999999999,4601.193333333333,4603.5166666666655,4602.178375412178,4599.605905881298,4597.033436350418,-0.7474913846162963,-0.5874153763249851,-0.1600760082913112,42.03835930265137,-122.55489021952745,-82.22222222221818,13.057227999760256,11.266878934658047,16.637926129964672,36.41517857142857,0.1999999999998181,-4.348960598413023e-05,0.0010872874353063974,0
896,20220210,2022-02-10 13:53:00,IF2206,4598.2,4600.0,4602.4,4598.2,1.4,0.0,45997,22.0,30364680.0,4599.36000000001,4601.0,4600.519999999999,4601.0199999999995,4603.453333333333,4601.154874009562,4599.737270587532,4598.319667165502,-0.7307898886474504,-0.6160902787894782,-0.11469960985797223,46.47443634586871,-37.826541274784404,-66.66666666666667,30.341178617046495,16.719210514788674,57.58511482156214,36.399108138238574,1.3999999999996362,0.00030444048188571217,0.0008260869565217786,0
897,20220210,2022-02-10 13:54:00,IF2206,4598.8,4597.2,4598.8,4597.2,-2.8,-0.001,46001,11.0,15174120.0,4598.720000000009,4600.5199999999995,4600.329999999999,4600.733333333334,4603.373333333333,4600.6910690841905,4598.8915137250215,4597.091958365852,-0.9327384044709106,-0.6794199039257647,-0.25331850054514593,39.89756326737357,-138.98989898988285,-97.7777777777798,29.276895943564316,24.225100853457032,39.38048612377889,36.37082405345212,2.800000000000182,-0.0006086956521739526,0.00256677977899595,1
898,20220210,2022-02-10 13:55:00,IF2206,4597.2,4597.2,4597.8,4596.8,0.0,0.0,46010,16.0,22067160.0,4598.36000000001,4599.78,4600.309999999999,4600.52,4603.236666666666,4600.450315560926,4598.327675816681,4596.205036072436,-1.0803306786401663,-0.759602058868645,-0.32072861977152134,39.89756326737357,-129.63940193487431,-95.65217391304735,22.134038800703692,27.250704453771508,11.90070749456806,36.34816462736374,0.0,0.0,0.0027843034890803493,1
899,20220210,2022-02-10 13:56:00,IF2206,4597.2,4598.8,4598.8,4597.2,1.6,0.0,46012,5.0,6896820.0,4598.36000000001,4599.4,4600.3899999999985,4600.4,4603.126666666665,4600.607756955366,4598.485117211121,4596.362477466876,-1.0560188629197,-0.818885419678856,-0.23713344324084407,45.05099449120606,-79.20792079205835,-78.26086956521696,15.520282186946993,22.310405643738346,1.9400352733642876,36.31333333333333,1.6000000000003638,0.00034803793613511787,0.002870313994955166,1
900,20220210,2022-02-10 13:57:00,IF2206,4599.8,4601.4,4601.4,4599.8,2.6,0.001,46016,19.0,26222880.0,4598.92000000001,4599.34,4600.399999999999,4600.3533333333335,4603.046666666665,4602.712263114138,4599.456744807414,4596.20122650069,-0.8175293336471441,-0.8186142024725136,0.0010848688253695116,52.22042609015216,18.47826086957212,-50.000000000004945,41.666666666665265,26.44032921810533,72.11934156378513,36.294117647058826,2.5999999999994543,0.0005653648777940885,0.0021297865866910467,1
901,20220210,2022-02-10 13:58:00,IF2206,4601.6,4605.6,4605.6,4600.8,4.2,0.001,46020,18.0,24854520.0,4600.04000000001,4599.7,4600.719999999999,4600.533333333334,4603.009999999998,4607.856315132791,4601.504496538276,4595.152677943761,-0.2863192542035904,-0.712155212818729,0.42583595861513857,61.05917278104913,122.27805695145763,-4.3478260869526535,72.61904761904815,43.26866549088681,131.31981187537082,36.27383592017738,4.200000000000728,0.0009127656800105898,0.0014330380406460514,1
902,20220210,2022-02-10 13:59:00,IF2206,4605.0,4608.6,4609.0,4603.2,3.0,0.001,46016,45.0,62194560.0,4602.32000000001,4600.5199999999995,4601.199999999999,4600.793333333334,4603.009999999998,4612.338336005873,4603.869664358851,4595.400992711829,0.37245011577851983,-0.49523414709927915,0.867684262877799,65.91015897706457,198.80486744893815,-3.278688524587231,92.95472287275601,69.08014571948982,140.70387717928838,36.28349944629014,3.0,0.0006513809275664408,0.0006943540337629254,0
903,20220210,2022-02-10 14:00:00,IF2206,4608.6,4606.0,4612.6,4606.0,-2.6,-0.001,46021,70.0,96781860.0,4604.08000000001,4601.219999999999,4601.549999999999,4600.860000000001,4602.986666666665,4611.593363014418,4604.579776239234,4597.56618946405,0.6769281108845462,-0.2608016955025141,0.9377298063870603,59.0450825490348,186.69164213718634,-41.772151898736006,84.62138953942296,83.39838667707572,87.06739526411744,36.32079646017699,2.600000000000364,-0.0005641626524324879,0.0022145028224055184,1
904,20220210,2022-02-10 14:01:00,IF2206,4606.0,4608.4,4608.4,4604.8,2.4,0.001,46045,71.0,98096580.0,4606.00000000001,4602.179999999999,4601.919999999999,4601.053333333333,4603.043333333332,4611.056260119492,4605.8531841594895,4600.650108199487,1.0992179576378476,0.011202235125558235,1.0880157225122893,62.887750624003225,128.72098315887067,-26.58227848101696,73.68388953942123,83.75333398386674,53.54500065053023,36.35911602209945,2.399999999999636,0.0005210594876247582,0.0014321673465845768,1
905,20220210,2022-02-10 14:02:00,IF2206,4608.4,4610.2,4610.6,4608.0,1.8,0.0,46061,48.0,66371760.0,4607.76000000001,4603.339999999999,4602.319999999999,4601.426666666667,4603.079999999999,4610.746770714155,4607.302122772993,4603.8574748318315,1.5611348693946638,0.32118876197937934,1.2399461074152844,65.50211005978419,136.6813294232747,-15.1898734177248,67.99712469733305,75.43413459205908,53.123104907880986,36.3719646799117,1.800000000000182,0.0003905910945230844,0.0011713157780574696,0
906,20220210,2022-02-10 14:03:00,IF2206,4609.6,4610.6,4611.8,4609.4,0.4,0.0,46073,44.0,60861840.0,4608.760000000009,4604.4,4602.699999999999,4601.813333333334,4603.039999999998,4611.654967007626,4608.401415181996,4605.147863356366,1.9371537048800747,0.6443817505595184,1.2927719543205562,66.07405230568104,121.53846153848514,-12.658227848101122,75.19064040148776,72.29055154608068,80.9908181123019,36.38037486218302,0.4000000000005457,8.67641317080703e-05,0.0006940528347720075,0
907,20220210,2022-02-10 14:04:00,IF2206,4610.2,4608.0,4612.0,4608.0,-2.6,-0.001,46078,28.0,38728140.0,4608.640000000009,4605.48,4602.999999999999,4602.046666666667,4602.9733333333315,4611.579648686262,4608.26761012133,4604.955571556398,2.0022721235100107,0.9159598251496168,1.086312298360394,59.20330982514348,86.28670120897684,-29.113924050634882,66.47002074336875,69.88592861406319,59.638205001979856,36.37114537444934,2.600000000000364,-0.000563917928252367,0.0015624999999999606,1
908,20220210,2022-02-10 14:05:00,IF2206,4607.8,4608.6,4608.6,4605.8,0.6,0.0,46082,16.0,22113480.0,4609.160000000009,4606.62,4603.199999999999,4602.413333333334,4602.913333333331,4610.4553274242,4608.3784067475535,4606.301486070907,2.078336159490391,1.1484350920177717,0.9299010674726191,60.231041015462736,54.268476621432576,-25.316455696202244,57.50894101957988,66.38986738814548,39.747088282448686,36.34873487348735,0.6000000000003638,0.0001302083333334123,0.0015622965759666315,1
909,20220210,2022-02-10 14:06:00,IF2206,4608.8,4608.0,4612.0,4607.4,-0.6,0.0,46085,19.0,26278440.0,4609.080000000009,4607.539999999999,4603.469999999999,4602.7733333333335,4602.889999999998,4610.466407448182,4608.252271165035,4606.038134881889,2.06638249925345,1.3320245734649074,0.7343579257885426,58.64017163568794,66.78160919540862,-29.113924050634882,43.0957632570531,55.69157500666725,17.904139757824794,36.32967032967033,0.6000000000003638,-0.00013019138133063483,0.0027343750000000788,1
910,20220210,2022-02-10 14:07:00,IF2206,4607.2,4610.2,4610.2,4607.0,2.2,0.001,46089,13.0,17973420.0,4609.080000000009,4608.419999999999,4603.879999999999,4603.073333333334,4602.896666666665,4611.11565039317,4608.9015141100235,4606.687377826877,2.208967152922014,1.5074130893563287,0.7015540635656854,62.546450547219465,59.722906741164145,-15.1898734177248,53.07646356033388,51.22705594565563,56.775278789690375,36.30406147091109,2.199999999999818,0.0004774305555555161,0.0017352826341590388,1
911,20220210,2022-02-10 14:08:00,IF2206,4608.8,4607.8,4609.0,4607.6,-2.4,-0.001,46089,6.0,8295120.0,4608.5200000000095,4608.639999999999,4604.169999999999,4603.36,4602.866666666665,4610.297975204486,4608.534342740016,4606.770710275546,2.1040523698657125,1.6267409454582054,0.4773114244075072,56.29957463707057,37.82051282053648,-30.379746835443843,46.23655913978333,47.469595319056786,43.770486781236414,36.270833333333336,2.399999999999636,-0.0005205847902476327,0.002170233083033118,1
912,20220210,2022-02-10 14:09:00,IF2206,4608.0,4607.6,4608.6,4607.0,-0.2,0.0,46092,9.0,12440880.0,4608.44000000001,4608.539999999999,4604.53,4603.6466666666665,4602.899999999998,4610.1058713880875,4608.222895160011,4606.339918931934,1.9819219572727889,1.697777147821122,0.28414480945166676,55.79943251823431,21.705426356607646,-32.46753246753131,44.086021505376614,47.799681401831286,36.65870171246728,36.24096385542169,0.1999999999998181,-4.340466166062288e-05,0.001953294556819168,1
913,20220210,2022-02-10 14:10:00,IF2206,4607.6,4609.0,4609.0,4607.0,1.4,0.0,46092,6.0,8294340.0,4608.5200000000095,4608.839999999999,4605.03,4603.98,4602.929999999998,4610.418524919826,4608.481930106674,4606.545335293521,1.9753306430511657,1.753287846867131,0.22204279618403477,58.573693138572445,28.323699421956917,-28.125000000002444,33.76344086021658,41.36200716845885,18.566308243732053,36.20787746170679,1.3999999999996362,0.0003038458199495694,0.002169668040789759,1
914,20220210,2022-02-10 14:11:00,IF2206,4607.4,4606.6,4607.6,4606.4,-2.4,-0.001,46094,7.0,9674580.0,4608.24000000001,4608.659999999999,4605.42,4604.166666666667,4602.9666666666635,4610.338487913529,4607.854620071116,4605.370752228703,1.7562026260038692,1.7538708026944785,0.002331823309390746,52.491298210870006,-69.97212266029244,-50.847457627117855,24.76513865309184,34.20486700622835,5.885681946818821,36.175956284153,2.399999999999636,-0.0005207203297894632,0.002735206008769907,1
915,20220210,2022-02-10 14:12:00,IF2206,4606.2,4607.6,4609.0,4606.2,1.0,0.0,46100,22.0,30411420.0,4607.72000000001,4608.4,4605.87,4604.346666666666,4603.02333333333,4609.30023665624,4607.769746714078,4606.239256771916,1.6442795058001138,1.7319525433156056,-0.08767303751549171,54.606440964612176,-53.95610005101993,-53.19148936169904,31.754385964923944,30.09432182607746,35.074514242616914,36.16048034934498,1.0,0.00021707984196587504,0.0019967011025262215,1
916,20220210,2022-02-10 14:13:00,IF2206,4607.8,4607.8,4610.8,4607.8,0.2,0.0,46107,21.0,29037540.0,4607.72000000001,4608.12,4606.26,4604.506666666666,4603.086666666663,4609.31032108488,4607.779831142719,4606.249341200557,1.5538066394774432,1.696323362547973,-0.14251672307052976,55.03759330635584,27.562028047499393,-61.538461538462435,30.015255530143055,28.844926716052953,32.35591315832326,36.14394765539804,0.1999999999998181,4.340654570705315e-05,0.0014323538348017392,1
917,20220210,2022-02-10 14:14:00,IF2206,4608.6,4606.4,4608.6,4606.4,-1.4,0.0,46113,13.0,17969460.0,4607.4800000000105,4607.96,4606.719999999999,4604.653333333333,4603.156666666663,4609.189218710855,4607.319887428479,4605.450556146103,1.3535352298004,1.6277657359984583,-0.27423050619805833,51.360153670559704,-91.44144144145545,-77.7777777777848,29.710144927541887,30.493262140869636,28.143910500886385,36.11873638344227,1.4000000000005457,-0.0003038326316247549,0.0016498784300104995,1
918,20220210,2022-02-10 14:15:00,IF2206,4607.8,4604.4,4607.8,4604.4,-2.0,0.0,46119,14.0,19345440.0,4606.56000000001,4607.54,4607.08,4604.646666666666,4603.21333333333,4608.765186135627,4606.346591618986,4603.927997102345,1.0216583677474773,1.506544262348262,-0.4848858946007848,46.57270406405675,-178.19314641743668,-100.0,13.043478260869804,24.256292906184925,-9.382151029760436,36.09466811751904,2.0,-0.0004341785342132685,0.0023021457736079327,1
919,20220210,2022-02-10 14:16:00,IF2206,4605.2,4604.0,4606.4,4604.0,-0.4,0.0,46122,6.0,8289540.0,4606.040000000011,4607.14,4607.339999999999,4604.693333333332,4603.236666666664,4608.728189509918,4605.564394412658,4602.400599315398,0.7180892209225931,1.3488532540631284,-0.6307640331405353,45.65608011158693,-180.16528925620872,-100.0,1.4492753623173609,14.734299516909694,-25.120772946867305,36.06195652173913,0.3999999999996362,-8.687342541908527e-05,0.002041702867072032,1
920,20220210,2022-02-10 14:17:00,IF2206,4605.0,4605.4,4605.4,4603.4,1.4,0.0,46124,6.0,8287860.0,4605.600000000011,4606.660000000001,4607.539999999999,4604.8066666666655,4603.316666666665,4608.269306296215,4605.509596275105,4602.749886253994,0.5837477045106425,1.1958321441526312,-0.6120844396419887,49.40913229783356,-153.26538316348308,-76.74418604651261,9.009009009008297,7.833920877398498,11.359185272227897,36.02931596091205,1.3999999999996362,0.0003040834057340652,0.002258218612932763,1
921,20220210,2022-02-10 14:18:00,IF2206,4606.0,4604.4,4606.0,4604.4,-1.0,0.0,46124,11.0,15197880.0,4604.920000000011,4606.320000000001,4607.479999999999,4604.8866666666645,4603.369999999998,4606.885124620696,4605.13973085007,4603.394337079444,0.3920699044210778,1.0350796962063205,-0.6430097917852426,46.916730644434516,-115.44374563241364,-88.3720930232563,15.41926541926381,8.6258499301965,29.006096397398434,36.00216919739697,1.0,-0.00021713640508967734,0.0025193293371558434,1
922,20220210,2022-02-10 14:19:00,IF2206,4604.6,4602.6,4605.0,4602.6,-1.8,0.0,46127,21.0,29005380.0,4604.160000000011,4605.820000000001,4607.1799999999985,4604.959999999998,4603.399999999998,4606.1068791875805,4604.2931539000465,4602.4794286125125,0.09383721313315618,0.8468311995916876,-0.7529939864585314,42.73766859779406,-147.60254188327258,-100.0,15.41926541926381,13.282513282511983,19.692769692767467,35.985915492957744,1.7999999999992724,-0.0003909304143860813,0.0033893886064397193,1
923,20220210,2022-02-10 14:20:00,IF2206,4602.0,4601.6,4602.2,4601.6,-1.0,0.0,46127,8.0,11044620.0,4603.60000000001,4605.08,4606.959999999999,4605.046666666665,4603.349999999998,4606.08467363985,4603.395435933365,4600.70619822688,-0.22066232805445907,0.6333324940624583,-0.8539948221169174,40.57532235870088,-164.50344149459295,-100.0,6.410256410255466,12.41626241626104,-5.601755601755681,35.955627705627705,1.0,-0.00021726850041281013,0.0036074408901250548,1
924,20220210,2022-02-10 14:21:00,IF2206,4603.4,4604.8,4605.6,4603.0,3.2,0.001,46133,14.0,19338600.0,4603.76000000001,4604.900000000001,4606.78,4605.246666666665,4603.373333333331,4606.719074787923,4603.863623955576,4601.008173123229,-0.20927977681276388,0.4648100398874139,-0.6740898167001778,49.3982826787523,-58.110516934051724,-65.21739130434912,24.24242424242482,15.35731535731471,42.012642012645045,35.931891891891894,3.199999999999818,0.0006954102920722831,0.0027362751911048154,1
925,20220210,2022-02-10 14:22:00,IF2206,4603.2,4603.6,4604.8,4603.2,-1.2,0.0,46137,6.0,8286780.0,4603.400000000011,4604.500000000001,4606.45,4605.413333333332,4603.303333333331,4606.12180971572,4603.775749303718,4601.429688891716,-0.29370336456668156,0.3131073589965948,-0.6068107235632764,46.60390107001654,-70.78446703154977,-78.26086956521696,39.393939393941224,23.34887334887385,71.48407148407597,35.899568034557234,1.199999999999818,-0.0002605976372480494,0.003301763836997093,1
926,20220210,2022-02-10 14:23:00,IF2206,4604.2,4603.8,4604.2,4603.0,0.2,0.0,46141,15.0,20716620.0,4603.28000000001,4604.1,4606.11,4605.539999999998,4603.279999999997,4605.968872794241,4603.783832869145,4601.598792944049,-0.34054573828143475,0.1823767395409889,-0.5229224778224236,47.14059852712605,-69.94313566205967,-76.08695652174063,57.72727272727304,40.45454545454637,92.27272727272639,35.87702265372168,0.1999999999998181,4.344426101308065e-05,0.003301620400538646,1
927,20220210,2022-02-10 14:24:00,IF2206,4603.6,4609.0,4609.0,4603.6,5.2,0.001,46144,20.0,27637140.0,4604.5600000000095,4604.360000000001,4606.16,4605.933333333332,4603.33333333333,4610.4241467727925,4605.522555246097,4600.6209637194015,0.041450074201748066,0.15419140647314072,-0.11274133227139266,58.74983650967055,78.2459157351385,-19.56521739130671,66.81818181818151,54.64646464646527,91.16161616161399,35.859913793103445,5.199999999999818,0.0011295017159737213,0.002386634844868735,1
928,20220210,2022-02-10 14:25:00,IF2206,4608.6,4610.0,4610.4,4608.0,1.0,0.0,46144,19.0,26274780.0,4606.24000000001,4604.92,4606.23,4606.359999999998,4603.439999999998,4612.43736100647,4607.015036830731,4601.592712654992,0.42003425692473684,0.20735997656345995,0.2126742803612769,60.544449945209166,146.29770027795416,-8.695652173915192,83.19819819819818,69.24788424788426,111.09882609882604,35.84176533907427,1.0,0.00021696680407897592,0.0016485900216920528,1
929,20220210,2022-02-10 14:26:00,IF2206,4610.0,4612.0,4613.0,4610.0,2.0,0.0,46150,25.0,34588920.0,4607.680000000009,4605.72,4606.429999999999,4606.799999999998,4603.599999999997,4615.458313406946,4608.676691220488,4601.895069034029,0.8714032404614045,0.34016862934304887,0.5312346111183557,63.92484975211833,179.87026574594807,-8.771929824561683,94.86486486486638,81.62708162708203,121.34043134043506,35.83010752688172,2.0,0.0004338394793926247,0.0010407632263660413,0
930,20220210,2022-02-10 14:27:00,IF2206,4612.8,4611.2,4613.0,4609.8,-0.8,0.0,46150,17.0,23518740.0,4609.20000000001,4606.3,4606.48,4607.126666666665,4603.739999999997,4615.292220478701,4609.517794146992,4603.743367815283,1.1512917233976623,0.5023932481539716,0.6488984752436907,61.64957055390141,148.14814814810885,-15.789473684212625,88.86486486486577,88.97597597597678,88.64264264264375,35.80988184747583,0.8000000000001819,-0.0001734605377277064,0.0012144344205413697,0
931,20220210,2022-02-10 14:28:00,IF2206,4611.2,4612.2,4613.0,4611.2,1.0,0.0,46152,9.0,12452640.0,4610.88000000001,4607.08,4606.699999999999,4607.346666666665,4603.939999999998,4612.846282498309,4610.411862764661,4607.9774430310135,1.437229518024651,0.6893605021281075,0.7478690158965435,63.40306498744347,134.68157665161178,-7.017543859650942,87.82978723404115,90.51983898792444,82.44968372627457,35.78111587982833,1.0,0.00021686328938237337,0.0010840813494644639,0
932,20220210,2022-02-10 14:29:00,IF2206,4612.2,4611.8,4613.4,4611.6,-0.4,0.0,46146,33.0,45658740.0,4611.44000000001,4608.0,4606.909999999999,4607.453333333332,4604.123333333331,4612.462529669356,4610.874575176441,4609.286620683526,1.6129673398199884,0.8740818696664837,0.7388854701535047,62.17839702610293,109.96279454318436,-13.559322033894517,81.28657735750065,85.99374315213588,71.87224576823019,35.77813504823151,0.3999999999996362,-8.672650795707824e-05,0.0012142764213537998,0
933,20220210,2022-02-10 14:30:00,IF2206,4612.0,4616.2,4616.8,4612.0,4.4,0.001,46153,34.0,47073300.0,4612.680000000009,4609.46,4607.269999999999,4607.793333333332,4604.326666666664,4616.232788018563,4612.649716784294,4609.066645550024,2.0832694242490106,1.115919380582989,0.9673500436660216,69.22108936822367,131.06633081444483,-3.947368421055072,84.42943450035666,84.51526636396618,84.25777077313765,35.776231263383295,4.399999999999636,0.000954074331063714,0.00047658247043018463,0
934,20220210,2022-02-10 14:31:00,IF2206,4616.0,4615.0,4616.2,4614.2,-1.2,0.0,46153,14.0,19385400.0,4613.28000000001,4610.48,4607.689999999999,4608.013333333332,4604.533333333331,4617.349060692401,4613.433144522863,4609.517228353325,2.332272260490754,1.359189956564542,0.973082303926212,65.6316598795685,110.44315992292894,-11.842105263159233,78.6948853615521,81.4702990731365,73.14405793838327,35.752941176470586,1.199999999999818,-0.0002599540747800828,-0.0028169014084507044,-1
935,20220210,2022-02-10 14:32:00,IF2206,4615.2,4615.6,4618.0,4615.2,0.6,0.0,46153,31.0,42935640.0,4614.160000000009,4611.679999999999,4608.089999999998,4608.193333333332,4604.809999999998,4617.772279068993,4614.155429681909,4610.538580294824,2.5486445993074085,1.5970808851131153,0.9515637141942932,66.56521553092031,110.03246413238057,-14.63414634146152,76.80672268907509,79.97701418366131,70.46613969990264,35.74786324786325,0.6000000000003638,0.00013001083423626518,-0.00576306439032853,-1
936,20220210,2022-02-10 14:33:00,IF2206,4615.0,4613.8,4615.2,4613.8,-1.8,0.0,46157,11.0,15227040.0,4614.480000000009,4612.679999999999,4608.3899999999985,4608.299999999998,4605.056666666665,4617.1518206132,4614.036953121273,4610.922085629346,2.54553296049653,1.7867713001897982,0.7587616603067318,61.194865680410025,70.57660626028377,-25.60975609756043,57.78886554621938,71.09682453228221,31.172947574093712,35.72145144076841,1.800000000000182,-0.0003899818008493331,-0.004724955568078413,-1
937,20220210,2022-02-10 14:34:00,IF2206,4614.4,4615.2,4617.2,4614.4,1.4,0.0,46165,15.0,20769060.0,4615.160000000009,4613.299999999999,4608.829999999999,4608.539999999998,4605.293333333331,4616.012589907096,4614.4246354141815,4612.836680921267,2.625767055895267,1.954570451330892,0.6711966045643749,63.65118967836941,85.56275053961491,-18.66666666666788,50.80473856209225,61.80010893246226,28.81399782135223,35.69936034115138,1.3999999999996362,0.0003034375135462387,-0.0042468365401281535,-1
938,20220210,2022-02-10 14:35:00,IF2206,4615.0,4615.8,4616.8,4615.0,0.6,0.0,46164,8.0,11078460.0,4615.080000000009,4613.879999999999,4609.4,4608.779999999998,4605.5966666666645,4616.282518543172,4614.883090276121,4613.48366200907,2.7065685032202964,2.104970061708773,0.6015984415115234,64.68297298216673,84.74295190710232,-14.666666666665455,45.10912698412633,51.23424369747934,32.85889355742029,35.66986155484558,0.6000000000003638,0.00013000520020808716,-0.0020798128168465625,-1
939,20220210,2022-02-10 14:36:00,IF2206,4615.2,4620.6,4620.6,4615.2,4.8,0.001,46160,34.0,47112060.0,4616.200000000009,4614.74,4610.23,4609.199999999998,4605.986666666664,4621.4052189697595,4616.7887268507475,4612.172234731735,3.1219363778682236,2.308363324940663,0.8135730529275604,71.62272117539538,130.45267489713032,-0.0,66.98412698412662,54.29933084344842,92.35371926548301,35.66808510638298,4.800000000000182,0.0010399064084232813,-0.002726918582002416,-1
940,20220210,2022-02-10 14:37:00,IF2206,4620.4,4618.2,4620.4,4618.2,-2.4,-0.001,46162,11.0,15242520.0,4616.720000000009,4615.44,4610.87,4609.466666666664,4606.269999999998,4622.069806018793,4617.259151233831,4612.448496448869,3.220336434896126,2.4907579469317556,0.7295784879643703,64.76964185973338,124.48333333333129,-14.117647058826739,70.77497665732788,60.95607687519364,90.41277622159636,35.64187035069075,2.4000000000005457,-0.0005194130632386585,-0.000996059070633462,0
