index,value,position_value,cash,gain,hold_day
2022-02-15 13:51:00,961196.8715199989,957516.0000000001,3680.8715199987637,191.50320000003558,0.0
2022-02-15 13:52:00,961196.8715199989,957516.0000000001,3680.8715199987637,191.50320000003558,0.0
2022-02-15 13:53:00,961196.8715199989,957516.0000000001,3680.8715199987637,191.50320000003558,0.0
2022-02-15 13:55:00,961653.4619199989,958692.0,2961.4619199988665,648.3288000000175,0.0
2022-02-15 13:57:00,961317.461919999,958356.0000000001,2961.4619199988665,-144.3287999999011,0.0
2022-02-15 13:58:00,961317.461919999,958356.0000000001,2961.4619199988665,191.6711999999825,0.0
2022-02-15 13:59:00,961317.461919999,958356.0000000001,2961.4619199988665,191.6711999999825,0.0
2022-02-15 14:00:00,961317.461919999,958356.0000000001,2961.4619199988665,191.6711999999825,0.0
2022-02-15 14:03:00,960178.6991199988,956213.9999999999,3964.699119998957,-947.520000000135,0.0
2022-02-15 14:14:00,960132.1715199989,956088.0,4044.1715199989267,144.69000000006054,0.0
2022-02-15 14:15:00,960132.1715199989,956088.0,4044.1715199989267,191.21759999997448,0.0
2022-02-15 14:16:00,960132.1715199989,956088.0,4044.1715199989267,191.21759999997448,0.0
2022-02-15 14:17:00,960132.1715199989,956088.0,4044.1715199989267,191.21759999997448,0.0
2022-02-15 14:26:00,960211.5599199989,956508.0,3703.5599199988646,270.6899999999441,0.0
2022-02-15 14:31:00,959828.7215199989,957683.9999999999,2144.7215199989732,-191.30160000000615,0.0
2022-02-15 14:32:00,959828.7215199989,957683.9999999999,2144.7215199989732,191.53680000000168,0.0
2022-02-15 14:34:00,959991.421119999,958272.0,1719.421119999024,354.3540000001667,0.0
2022-02-15 14:35:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:36:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:37:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:38:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:39:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:40:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:41:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:42:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:43:00,959991.421119999,958272.0,1719.421119999024,191.65439999999944,0.0
2022-02-15 14:48:00,961539.339519999,960203.9999999999,1335.3395199991064,1739.9591999999247,0.0
2022-02-15 14:49:00,961539.339519999,960203.9999999999,1335.3395199991064,192.04079999995884,0.0
2022-02-15 14:50:00,961539.339519999,960203.9999999999,1335.3395199991064,192.04079999995884,0.0
2022-02-15 14:51:00,961539.339519999,960203.9999999999,1335.3395199991064,192.04079999995884,0.0
2022-02-15 14:52:00,961539.339519999,960203.9999999999,1335.3395199991064,192.04079999995884,0.0
2022-02-15 14:53:00,961539.339519999,960203.9999999999,1335.3395199991064,192.04079999995884,0.0
2022-02-15 14:54:00,961539.339519999,960203.9999999999,1335.3395199991064,192.04079999995884,0.0
2022-02-15 14:55:00,961539.339519999,960203.9999999999,1335.3395199991064,192.04079999995884,0.0
2022-02-15 14:57:00,961407.1823199992,960330.0,1077.1823199992068,59.90880000020843,0.0
2022-02-15 14:58:00,961407.1823199992,960330.0,1077.1823199992068,192.06599999999162,0.0
2022-02-15 14:59:00,961407.1823199992,960330.0,1077.1823199992068,192.06599999999162,0.0
2022-02-15 15:00:00,961407.1823199992,960330.0,1077.1823199992068,192.06599999999162,0.0
2022-02-16 11:13:00,964759.7543199993,963072.0,1687.7543199992506,3545.186400000006,0.0
2022-02-16 13:26:00,963204.8110399992,960814.7999999999,2390.0110399993137,-1362.7803200000199,0.0
2022-02-16 13:41:00,962870.4110399993,960480.4,2390.0110399993137,-142.30391999986023,0.0
2022-02-16 13:42:00,962870.4110399993,960480.4,2390.0110399993137,192.09608000004664,0.0
2022-02-16 13:43:00,962870.4110399993,960480.4,2390.0110399993137,192.09608000004664,0.0
2022-02-16 13:44:00,962870.4110399993,960480.4,2390.0110399993137,192.09608000004664,0.0
2022-02-16 13:45:00,962870.4110399993,960480.4,2390.0110399993137,192.09608000004664,0.0
2022-02-16 13:46:00,962870.4110399993,960480.4,2390.0110399993137,192.09608000004664,0.0
2022-02-16 13:47:00,962870.4110399993,960480.4,2390.0110399993137,192.09608000004664,0.0
2022-02-16 13:48:00,962870.4110399993,960480.4,2390.0110399993137,192.09608000004664,0.0
2022-02-16 13:49:00,962870.4110399993,960480.4,2390.0110399993137,192.09608000004664,0.0
2022-02-16 13:54:00,963246.6110399993,960856.6,2390.0110399993137,568.3713199999183,0.0
2022-02-16 14:01:00,962569.7269199993,960856.6,1713.1269199993694,-484.7127999999793,0.0
2022-02-16 14:02:00,962569.7269199993,960856.6,1713.1269199993694,192.1713199999649,0.0
2022-02-16 14:03:00,962569.7269199993,960856.6,1713.1269199993694,192.1713199999649,0.0
2022-02-16 14:04:00,962569.7269199993,960856.6,1713.1269199993694,192.1713199999649,0.0
2022-02-16 14:20:00,960472.4119199993,958432.2000000001,2040.2119199992158,-1905.6285600000992,0.0
2022-02-16 14:21:00,960472.4119199993,958432.2000000001,2040.2119199992158,191.6864399999613,0.0
2022-02-16 14:22:00,960472.4119199993,958432.2000000001,2040.2119199992158,191.6864399999613,0.0
2022-02-16 14:23:00,960472.4119199993,958432.2000000001,2040.2119199992158,191.6864399999613,0.0
2022-02-16 14:29:00,960423.2551199992,959017.4,1405.8551199991489,142.64667999988887,0.0
2022-02-16 14:30:00,960423.2551199992,959017.4,1405.8551199991489,191.8034800000023,0.0
2022-02-16 14:35:00,960206.6809599991,959686.2000000001,520.4809599990258,-24.636920000077225,0.0
2022-02-16 14:36:00,960206.6809599991,959686.2000000001,520.4809599990258,191.9372399999993,0.0
2022-02-16 14:37:00,960206.6809599991,959686.2000000001,520.4809599990258,191.9372399999993,0.0
2022-02-16 14:38:00,960206.6809599991,959686.2000000001,520.4809599990258,191.9372399999993,0.0
2022-02-16 14:39:00,960206.6809599991,959686.2000000001,520.4809599990258,191.9372399999993,0.0
2022-02-16 14:49:00,959746.880959999,959226.4,520.4809599990258,-267.9547200000379,0.0
2022-02-17 09:35:00,959990.824839999,955427.2,4563.6248399990145,435.02931999997236,0.0
2022-02-17 09:36:00,959990.824839999,955427.2,4563.6248399990145,191.0854400000535,0.0
2022-02-17 09:40:00,959450.024839999,954886.4,4563.6248399990145,-349.8227199999383,0.0
2022-02-17 09:41:00,959450.024839999,954886.4,4563.6248399990145,190.97727999999188,0.0
2022-02-17 09:43:00,959941.387399999,955427.2,4514.187399999006,682.4479999999749,0.0
2022-02-17 09:46:00,959816.587399999,955302.4,4514.187399999006,66.2604800000554,0.0
2022-02-17 09:55:00,959275.787399999,954761.6,4514.187399999006,-349.8476800000062,0.0
2022-02-17 09:56:00,959275.787399999,954761.6,4514.187399999006,190.95232000004034,0.0
2022-02-17 09:57:00,959275.787399999,954761.6,4514.187399999006,190.95232000004034,0.0
2022-02-17 09:58:00,959275.787399999,954761.6,4514.187399999006,190.95232000004034,0.0
2022-02-17 09:59:00,959275.787399999,954761.6,4514.187399999006,190.95232000004034,0.0
2022-02-18 09:34:00,964631.874919999,963060.0,1571.8749199990416,5548.699520000024,0.0
2022-02-18 09:35:00,964631.874919999,963060.0,1571.8749199990416,192.6119999999646,0.0
2022-02-18 09:36:00,964631.874919999,963060.0,1571.8749199990416,192.6119999999646,0.0
2022-02-18 09:39:00,965681.874919999,964110.0,1571.8749199990416,1242.8220000000438,0.0
2022-02-18 09:40:00,965681.874919999,964110.0,1571.8749199990416,192.82200000004377,0.0
2022-02-18 09:45:00,964295.8749199989,962723.9999999999,1571.8749199990416,-1193.455200000084,0.0
2022-02-18 09:51:00,964925.8749199989,963353.9999999999,1571.8749199990416,822.6707999999635,0.0
2022-02-18 09:52:00,964925.8749199989,963353.9999999999,1571.8749199990416,192.6707999999635,0.0
2022-02-18 09:54:00,964757.8749199992,963186.0000000001,1571.8749199990416,24.637200000230223,0.0
2022-02-18 09:57:00,966857.8749199992,965286.0000000001,1571.8749199990416,2293.0572000000393,0.0
2022-02-18 09:58:00,966857.8749199992,965286.0000000001,1571.8749199990416,193.0572000000393,0.0
2022-02-18 09:59:00,966857.8749199992,965286.0000000001,1571.8749199990416,193.0572000000393,0.0
2022-02-18 10:00:00,966857.8749199992,965286.0000000001,1571.8749199990416,193.0572000000393,0.0
2022-02-18 10:01:00,966857.8749199992,965286.0000000001,1571.8749199990416,193.0572000000393,0.0
2022-02-18 10:02:00,966857.8749199992,965286.0000000001,1571.8749199990416,193.0572000000393,0.0
2022-02-18 10:07:00,966178.546359999,961650.7999999999,4527.746359999059,-486.99840000015683,0.0
2022-02-18 10:08:00,966178.546359999,961650.7999999999,4527.746359999059,192.33016000001226,0.0
2022-02-18 10:11:00,966044.627519999,961692.6,4352.027519999072,58.41968000004999,0.0
2022-02-18 10:12:00,966044.627519999,961692.6,4352.027519999072,192.33851999999024,0.0
2022-02-18 10:13:00,966044.627519999,961692.6,4352.027519999072,192.33851999999024,0.0
2022-02-18 10:49:00,965742.7562799992,965580.0,162.7562799991574,-108.75523999985307,0.0
2022-02-18 10:54:00,966288.7562799993,966126.0000000001,162.7562799991574,739.2252000001026,0.0
2022-02-18 10:55:00,966288.7562799993,966126.0000000001,162.7562799991574,193.22519999998622,0.0
2022-02-18 10:56:00,966288.7562799993,966126.0000000001,162.7562799991574,193.22519999998622,0.0
2022-02-18 10:57:00,966288.7562799993,966126.0000000001,162.7562799991574,193.22519999998622,0.0
2022-02-18 10:58:00,966288.7562799993,966126.0000000001,162.7562799991574,193.22519999998622,0.0
2022-02-18 11:11:00,965784.7562799992,965622.0,162.7562799991574,-310.8756000001449,0.0
2022-02-18 11:12:00,965784.7562799992,965622.0,162.7562799991574,193.1243999999715,0.0
2022-02-18 11:29:00,964559.5783999992,961107.4,3452.1783999991603,-1032.9564000000246,0.0
2022-02-18 11:30:00,964559.5783999992,961107.4,3452.1783999991603,192.22147999994922,0.0
2022-02-18 13:01:00,964559.5783999992,961107.4,3452.1783999991603,192.22147999994922,0.0
2022-02-18 13:02:00,964559.5783999992,961107.4,3452.1783999991603,192.22147999994922,0.0
2022-02-18 13:03:00,964559.5783999992,961107.4,3452.1783999991603,192.22147999994922,0.0
2022-02-18 13:04:00,964559.5783999992,961107.4,3452.1783999991603,192.22147999994922,0.0
2022-02-21 09:55:00,968854.8205999992,966000.0,2854.8205999991624,4488.442199999932,2.0
2022-02-21 09:59:00,968770.8205999993,965916.0000000001,2854.8205999991624,109.1832000000868,0.0
2022-02-21 10:16:00,968560.8205999993,965706.0000000001,2854.8205999991624,-16.85880000004545,0.0
2022-02-21 10:26:00,967628.7649999992,965118.0,2510.764999999199,-739.0320000001229,0.0
2022-02-21 10:40:00,967032.6757999992,965538.0,1494.6757999991532,-402.98160000005737,0.0
2022-02-21 10:43:00,966444.6757999992,964950.0,1494.6757999991532,-395.0100000000093,0.0
2022-02-21 11:03:00,965638.9981999992,963858.0,1780.998199999216,-612.905999999959,0.0
2022-02-21 11:04:00,965638.9981999992,963858.0,1780.998199999216,192.7715999999782,0.0
2022-02-21 11:05:00,965638.9981999992,963858.0,1780.998199999216,192.7715999999782,0.0
2022-02-21 11:06:00,965638.9981999992,963858.0,1780.998199999216,192.7715999999782,0.0
2022-02-21 11:07:00,965638.9981999992,963858.0,1780.998199999216,192.7715999999782,0.0
2022-02-21 11:20:00,966093.0685999992,964950.0,1143.0685999991838,647.0603999999585,0.0
2022-02-21 11:21:00,966093.0685999992,964950.0,1143.0685999991838,192.9899999999907,0.0
2022-02-21 11:22:00,966093.0685999992,964950.0,1143.0685999991838,192.9899999999907,0.0
2022-02-21 11:23:00,966093.0685999992,964950.0,1143.0685999991838,192.9899999999907,0.0
2022-02-21 11:24:00,966093.0685999992,964950.0,1143.0685999991838,192.9899999999907,0.0
2022-02-21 11:25:00,966093.0685999992,964950.0,1143.0685999991838,192.9899999999907,0.0
2022-02-21 11:26:00,966093.0685999992,964950.0,1143.0685999991838,192.9899999999907,0.0
2022-02-21 13:08:00,965413.0969999993,965202.0,211.09699999925215,-486.9311999998754,0.0
2022-02-21 13:09:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:10:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:11:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:12:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:13:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:14:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:15:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:16:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:17:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:18:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:19:00,965413.0969999993,965202.0,211.09699999925215,193.04040000005625,0.0
2022-02-21 13:29:00,967169.1057599991,962612.2000000001,4556.905759999063,1948.531199999852,0.0
2022-02-21 13:30:00,967169.1057599991,962612.2000000001,4556.905759999063,192.52243999997154,0.0
2022-02-21 13:33:00,967378.1057599991,962821.2000000001,4556.905759999063,401.5642399999779,0.0
2022-02-21 13:34:00,967378.1057599991,962821.2000000001,4556.905759999063,192.56423999997787,0.0
2022-02-21 13:57:00,966115.0110799992,964530.0,1585.0110799991526,-1070.1886800000211,0.0
2022-02-21 13:58:00,966115.0110799992,964530.0,1585.0110799991526,192.90599999995902,0.0
2022-02-21 14:08:00,965519.3922799992,963773.9999999999,1745.3922799993306,-402.8639999999432,0.0
2022-02-21 14:14:00,964889.3922799992,963143.9999999999,1745.3922799993306,-437.37120000005234,0.0
2022-02-21 14:15:00,964889.3922799992,963143.9999999999,1745.3922799993306,192.62879999994766,0.0
2022-02-21 14:17:00,965813.3922799993,964068.0,1745.3922799993306,1116.8136000001105,0.0
2022-02-21 14:18:00,965813.3922799993,964068.0,1745.3922799993306,192.81359999999404,0.0
2022-02-21 14:19:00,965813.3922799993,964068.0,1745.3922799993306,192.81359999999404,0.0
2022-02-21 14:21:00,965855.3922799993,964110.0,1745.3922799993306,234.82200000004377,0.0
2022-02-21 14:22:00,965855.3922799993,964110.0,1745.3922799993306,192.82200000004377,0.0
2022-02-21 14:29:00,965847.5046799993,964950.0,897.5046799993142,185.1023999999743,0.0
2022-02-21 14:30:00,965847.5046799993,964950.0,897.5046799993142,192.9899999999907,0.0
2022-02-21 14:31:00,965847.5046799993,964950.0,897.5046799993142,192.9899999999907,0.0
2022-02-21 14:32:00,965847.5046799993,964950.0,897.5046799993142,192.9899999999907,0.0
2022-02-21 14:33:00,965847.5046799993,964950.0,897.5046799993142,192.9899999999907,0.0
2022-02-21 14:34:00,965847.5046799993,964950.0,897.5046799993142,192.9899999999907,0.0
2022-02-21 14:35:00,965847.5046799993,964950.0,897.5046799993142,192.9899999999907,0.0
2022-02-21 14:36:00,965847.5046799993,964950.0,897.5046799993142,192.9899999999907,0.0
2022-02-21 14:37:00,965847.5046799993,964950.0,897.5046799993142,192.9899999999907,0.0
2022-02-21 14:39:00,966385.1298799992,966000.0,385.12987999920733,730.8251999998465,0.0
2022-02-21 14:40:00,966385.1298799992,966000.0,385.12987999920733,193.19999999995343,0.0
2022-02-21 14:41:00,966385.1298799992,966000.0,385.12987999920733,193.19999999995343,0.0
2022-02-21 14:42:00,966385.1298799992,966000.0,385.12987999920733,193.19999999995343,0.0
2022-02-21 14:43:00,966385.1298799992,966000.0,385.12987999920733,193.19999999995343,0.0
2022-02-21 14:46:00,966881.2059599992,962737.6,4143.605959999259,688.6236000000499,0.0
2022-02-21 14:50:00,966287.0858399993,963072.0,3215.0858399992576,-401.5057200000156,0.0
2022-02-21 14:53:00,966027.1734399992,963364.6,2662.5734399992507,-67.23947999998927,0.0
2022-02-21 14:54:00,966027.1734399992,963364.6,2662.5734399992507,192.6729200000409,0.0
2022-02-21 14:55:00,966027.1734399992,963364.6,2662.5734399992507,192.6729200000409,0.0
2022-02-21 14:57:00,966027.1734399992,963364.6,2662.5734399992507,192.6729200000409,0.0
2022-02-22 09:37:00,965266.0534799993,961611.3999999999,3654.653479999397,-568.7976799999597,0.0
2022-02-22 09:43:00,966104.8459999993,962202.2,3902.6459999993676,1031.2329600000521,0.0
2022-02-22 09:44:00,966104.8459999993,962202.2,3902.6459999993676,192.44044000003487,0.0
2022-02-22 09:46:00,965002.1527199994,964981.6000000001,20.55271999933757,-909.6969599998556,0.0
2022-02-22 09:47:00,965002.1527199994,964981.6000000001,20.55271999933757,192.99632000003476,0.0
2022-02-22 09:48:00,965002.1527199994,964981.6000000001,20.55271999933757,192.99632000003476,0.0
2022-02-22 09:50:00,963303.2202799994,958995.0,4308.220279999427,-1507.133440000005,0.0
2022-02-22 09:51:00,963303.2202799994,958995.0,4308.220279999427,191.79899999999907,0.0
2022-02-22 09:55:00,962328.4639199993,961377.6000000001,950.8639199992176,-782.4808400000911,0.0
2022-02-22 09:57:00,962198.1432799991,961971.2000000001,226.94327999907546,62.07359999988694,0.0
2022-02-22 09:58:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 09:59:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 10:00:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 10:01:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 10:02:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 10:03:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 10:04:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 10:05:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 10:06:00,962198.1432799991,961971.2000000001,226.94327999907546,192.39424000005238,0.0
2022-02-22 10:08:00,959737.4154399992,955745.6000000001,3991.8154399991035,-2269.5787199999904,0.0
2022-02-22 10:09:00,959737.4154399992,955745.6000000001,3991.8154399991035,191.1491199999582,0.0
2022-02-22 10:10:00,959737.4154399992,955745.6000000001,3991.8154399991035,191.1491199999582,0.0
2022-02-22 10:11:00,959737.4154399992,955745.6000000001,3991.8154399991035,191.1491199999582,0.0
2022-02-22 10:12:00,959737.4154399992,955745.6000000001,3991.8154399991035,191.1491199999582,0.0
2022-02-22 10:15:00,959354.9990399992,956336.3999999999,3018.5990399993025,-191.1491199999582,0.0
2022-02-22 10:19:00,959014.7151199994,956041.0,2973.7151199993677,-149.07571999984793,0.0
2022-02-22 10:22:00,959518.1526799994,956885.0,2633.152679999359,694.8145599999698,0.0
2022-02-22 10:24:00,959771.3526799993,957138.2,2633.152679999359,444.6276399999624,0.0
2022-02-22 10:26:00,959261.8973999994,957264.8,1997.0973999993876,-318.0023199998541,0.0
2022-02-22 10:37:00,958162.1485199992,955197.0,2965.148519999231,-908.7094800001942,0.0
2022-02-22 10:43:00,957484.8891599993,954395.2,3089.6891599993687,-486.38031999988016,0.0
2022-02-22 10:44:00,957484.8891599993,954395.2,3089.6891599993687,190.8790400000289,0.0
2022-02-22 10:47:00,957693.5259599994,955830.0,1863.525959999417,399.80280000006314,0.0
2022-02-22 10:51:00,957690.9770799994,955534.6000000001,2156.377079999307,188.55804000003263,0.0
2022-02-22 10:59:00,957350.7100399993,956758.3999999999,592.3100399994291,-148.91536000010092,0.0
2022-02-22 11:01:00,956886.5100399994,956294.2,592.3100399994291,-272.94115999992937,0.0
2022-02-22 11:06:00,957477.3100399994,956885.0,592.3100399994291,782.1770000000251,0.0
2022-02-22 11:09:00,956800.0801199996,952560.0,4240.080119999591,-486.71791999985,0.0
2022-02-22 11:10:00,956800.0801199996,952560.0,4240.080119999591,190.5119999999879,0.0
2022-02-22 11:11:00,956800.0801199996,952560.0,4240.080119999591,190.5119999999879,0.0
2022-02-22 11:12:00,956800.0801199996,952560.0,4240.080119999591,190.5119999999879,0.0
2022-02-22 11:15:00,955579.4845199996,951258.0,4321.484519999591,-1030.344000000041,0.0
2022-02-22 11:16:00,955579.4845199996,951258.0,4321.484519999591,190.25159999995958,0.0
2022-02-22 11:20:00,955744.6957199995,952140.0,3604.695719999494,355.63919999985956,0.0
2022-02-22 11:22:00,954734.1589199995,951173.9999999999,3560.1589199996088,-820.3020000000251,0.0
2022-02-22 11:23:00,954734.1589199995,951173.9999999999,3560.1589199996088,190.23479999997653,0.0
2022-02-22 11:24:00,954734.1589199995,951173.9999999999,3560.1589199996088,190.23479999997653,0.0
2022-02-22 11:25:00,954734.1589199995,951173.9999999999,3560.1589199996088,190.23479999997653,0.0
2022-02-22 11:27:00,955112.1589199996,951552.0,3560.1589199996088,568.3104000000749,0.0
2022-02-22 11:28:00,955112.1589199996,951552.0,3560.1589199996088,190.31039999995846,0.0
2022-02-22 11:30:00,954647.6557199997,951048.0,3599.6557199996896,-274.2935999999754,0.0
2022-02-22 13:02:00,954561.0685199997,951593.9999999999,2967.068519999855,103.73160000005737,0.0
2022-02-22 13:07:00,955020.1033199998,952392.0,2628.103319999762,649.5132000000449,0.0
2022-02-22 13:08:00,955020.1033199998,952392.0,2628.103319999762,190.4784000000218,0.0
2022-02-22 13:13:00,954009.3733199998,951888.0,2121.3733199997805,-820.3523999999743,0.0
2022-02-22 13:14:00,954009.3733199998,951888.0,2121.3733199997805,190.37760000000708,0.0
2022-02-22 13:18:00,952117.0213199999,951383.9999999999,733.021320000058,-1702.0751999998465,0.0
2022-02-22 13:19:00,952117.0213199999,951383.9999999999,733.021320000058,190.27679999999236,0.0
2022-02-22 13:35:00,951359.1902400001,948149.4,3209.7902400001185,-568.2011999997776,0.0
2022-02-22 13:36:00,951359.1902400001,948149.4,3209.7902400001185,189.62988000002224,0.0
2022-02-22 13:40:00,950227.7394800002,947856.7999999999,2370.939480000292,-941.8793999999762,0.0
2022-02-22 13:41:00,950227.7394800002,947856.7999999999,2370.939480000292,189.57135999994352,0.0
2022-02-22 13:42:00,950227.7394800002,947856.7999999999,2370.939480000292,189.57135999994352,0.0
2022-02-22 13:45:00,949012.8224800002,947564.2000000001,1448.6224800001364,-1025.4041600000346,0.0
2022-02-22 13:46:00,949012.8224800002,947564.2000000001,1448.6224800001364,189.51283999998122,0.0
2022-02-22 13:47:00,949012.8224800002,947564.2000000001,1448.6224800001364,189.51283999998122,0.0
2022-02-22 13:50:00,948215.9974400002,946979.0,1236.997440000181,-607.4292399999686,0.0
2022-02-22 13:51:00,948215.9974400002,946979.0,1236.997440000181,189.39580000005662,0.0
2022-02-22 13:52:00,948215.9974400002,946979.0,1236.997440000181,189.39580000005662,0.0
2022-02-22 13:53:00,948215.9974400002,946979.0,1236.997440000181,189.39580000005662,0.0
2022-02-22 13:54:00,948215.9974400002,946979.0,1236.997440000181,189.39580000005662,0.0
2022-02-22 13:56:00,948508.5974400002,947271.6,1236.997440000181,482.05431999999564,0.0
2022-02-22 13:57:00,948508.5974400002,947271.6,1236.997440000181,189.45432000001892,0.0
2022-02-22 13:58:00,948508.5974400002,947271.6,1236.997440000181,189.45432000001892,0.0
2022-02-22 13:59:00,948508.5974400002,947271.6,1236.997440000181,189.45432000001892,0.0
2022-02-22 14:00:00,948508.5974400002,947271.6,1236.997440000181,189.45432000001892,0.0
2022-02-22 14:01:00,948508.5974400002,947271.6,1236.997440000181,189.45432000001892,0.0
2022-02-22 14:02:00,948508.5974400002,947271.6,1236.997440000181,189.45432000001892,0.0
2022-02-22 14:03:00,948508.5974400002,947271.6,1236.997440000181,189.45432000001892,0.0
2022-02-22 14:04:00,948508.5974400002,947271.6,1236.997440000181,189.45432000001892,0.0
2022-02-22 14:08:00,947002.2626000001,942531.2,4471.062600000179,-1317.828600000008,0.0
2022-02-22 14:09:00,947002.2626000001,942531.2,4471.062600000179,188.506240000017,0.0
2022-02-22 14:25:00,946084.3419600002,943612.8,2471.541960000177,-729.1980799998855,0.0
2022-02-22 14:40:00,945333.0733200002,941104.7999999999,4228.273320000269,-563.0476800000761,0.0
2022-02-22 14:42:00,945374.4733200003,941146.2000000001,4228.273320000269,229.62924000015482,0.0
2022-02-22 14:43:00,945374.4733200003,941146.2000000001,4228.273320000269,188.22924000001512,0.0
2022-02-22 14:44:00,945374.4733200003,941146.2000000001,4228.273320000269,188.22924000001512,0.0
2022-02-22 14:45:00,945374.4733200003,941146.2000000001,4228.273320000269,188.22924000001512,0.0
2022-02-23 09:34:00,945370.4443600002,941626.0,3744.444360000198,184.2962399998214,0.0
2022-02-23 09:37:00,945617.6443600002,941873.2,3744.444360000198,435.5746400000062,0.0
2022-02-23 09:38:00,945617.6443600002,941873.2,3744.444360000198,188.37464000005275,0.0
2022-02-23 09:49:00,944952.7587600002,940843.2,4109.558760000276,-476.71695999987423,0.0
2022-02-23 09:50:00,944952.7587600002,940843.2,4109.558760000276,188.16864000004716,0.0
2022-02-23 09:52:00,944128.7587600002,940019.2,4109.558760000276,-635.9961599999806,0.0
2022-02-23 09:53:00,944128.7587600002,940019.2,4109.558760000276,188.0038400000194,0.0
2022-02-23 09:54:00,944128.7587600002,940019.2,4109.558760000276,188.0038400000194,0.0
2022-02-23 10:03:00,943840.3587600003,939730.8,4109.558760000276,-100.45383999985643,0.0
2022-02-23 10:06:00,944535.2132400002,940925.6000000001,3609.6132400000934,883.0395999999018,0.0
2022-02-23 10:09:00,944694.1875600001,941667.2,3026.987560000154,347.30775999987964,0.0
2022-02-23 10:10:00,944694.1875600001,941667.2,3026.987560000154,188.3334399999585,0.0
2022-02-23 10:11:00,944694.1875600001,941667.2,3026.987560000154,188.3334399999585,0.0
2022-02-23 10:13:00,944364.5875600002,941337.6000000001,3026.987560000154,-141.33247999986634,0.0
2022-02-23 10:14:00,944364.5875600002,941337.6000000001,3026.987560000154,188.26751999999397,0.0
2022-02-23 10:16:00,944488.1875600001,941461.2,3026.987560000154,311.89223999984097,0.0
2022-02-23 10:28:00,943040.7656400002,940719.6000000001,2321.1656400001375,-1259.277999999933,0.0
2022-02-23 10:37:00,942334.8448400002,941214.0,1120.8448400001507,-517.6780000000726,0.0
2022-02-23 10:45:00,942328.8955600002,942161.6000000001,167.29556000011507,182.4830400000792,0.0
2022-02-23 10:47:00,941210.7852400001,941131.6000000001,79.18524000002071,-929.8840000000782,0.0
2022-02-23 10:56:00,941416.7852400001,941337.6000000001,79.18524000002071,394.26751999999397,0.0
2022-02-23 11:05:00,941453.0325200001,937014.0,4439.032520000124,223.65008000005037,0.0
2022-02-23 11:06:00,941453.0325200001,937014.0,4439.032520000124,187.40280000003986,0.0
2022-02-23 11:08:00,942102.7677200001,938285.0,3817.76772000012,837.392200000002,0.0
2022-02-23 11:09:00,942102.7677200001,938285.0,3817.76772000012,187.65700000000652,0.0
2022-02-23 13:01:00,941563.6915200001,937260.0,4303.691520000109,-351.624199999962,0.0
2022-02-23 13:02:00,941563.6915200001,937260.0,4303.691520000109,187.45200000004843,0.0
2022-02-23 13:03:00,941563.6915200001,937260.0,4303.691520000109,187.45200000004843,0.0
2022-02-23 13:04:00,941563.6915200001,937260.0,4303.691520000109,187.45200000004843,0.0
2022-02-23 13:07:00,943196.8035200001,940171.0,3025.803520000074,1821.1461999999592,0.0
