,value,trade_price,position_value,cash,signal
2022-02-17 11:11:00,964824.486919999,4625.8,0.0,964824.486919999,0
2022-02-17 11:12:00,964824.486919999,4627.0,0.0,964824.486919999,0
2022-02-17 11:13:00,964824.486919999,4627.2,0.0,964824.486919999,0
2022-02-17 11:14:00,964824.486919999,4630.0,0.0,964824.486919999,0
2022-02-17 11:15:00,964824.486919999,4629.2,0.0,964824.486919999,0
2022-02-17 11:16:00,964824.486919999,4630.0,0.0,964824.486919999,0
2022-02-17 11:17:00,964824.486919999,4629.8,0.0,964824.486919999,0
2022-02-17 11:18:00,964824.486919999,4627.2,0.0,964824.486919999,0
2022-02-17 11:19:00,964824.486919999,4626.4,0.0,964824.486919999,0
2022-02-17 11:20:00,964824.486919999,4627.6,0.0,964824.486919999,0
2022-02-17 11:21:00,964824.486919999,4625.4,0.0,964824.486919999,0
2022-02-17 11:22:00,964824.486919999,4626.6,0.0,964824.486919999,0
2022-02-17 11:23:00,964824.486919999,4625.2,0.0,964824.486919999,0
2022-02-17 11:24:00,964824.486919999,4626.2,0.0,964824.486919999,0
2022-02-17 13:10:00,964824.486919999,4605.2,0.0,964824.486919999,0
2022-02-17 13:11:00,964824.486919999,4608.4,0.0,964824.486919999,0
2022-02-17 13:12:00,964824.486919999,4610.2,0.0,964824.486919999,0
2022-02-17 13:13:00,964824.486919999,4611.0,0.0,964824.486919999,0
2022-02-17 13:14:00,964824.486919999,4611.4,0.0,964824.486919999,0
2022-02-17 13:15:00,964824.486919999,4611.0,0.0,964824.486919999,0
2022-02-17 13:16:00,964824.486919999,4612.8,0.0,964824.486919999,0
2022-02-17 13:17:00,964824.486919999,4612.6,0.0,964824.486919999,0
2022-02-17 13:18:00,964824.486919999,4611.0,0.0,964824.486919999,0
2022-02-17 13:19:00,964824.486919999,4611.6,0.0,964824.486919999,0
2022-02-17 13:20:00,964824.486919999,4611.4,0.0,964824.486919999,0
2022-02-17 13:21:00,964824.486919999,4609.0,0.0,964824.486919999,0
2022-02-17 13:22:00,964824.486919999,4607.4,0.0,964824.486919999,0
2022-02-17 13:23:00,964824.486919999,4605.8,0.0,964824.486919999,0
2022-02-17 13:24:00,964824.486919999,4605.0,0.0,964824.486919999,0
2022-02-17 13:25:00,964824.486919999,4607.8,0.0,964824.486919999,0
2022-02-17 13:26:00,964824.486919999,4608.4,0.0,964824.486919999,0
2022-02-17 13:27:00,964824.486919999,4608.6,0.0,964824.486919999,0
2022-02-17 13:28:00,964824.486919999,4606.6,0.0,964824.486919999,0
2022-02-17 13:29:00,964824.486919999,4607.4,0.0,964824.486919999,0
2022-02-17 13:30:00,964824.486919999,4608.0,0.0,964824.486919999,0
2022-02-17 13:31:00,964824.486919999,4608.8,0.0,964824.486919999,0
2022-02-17 13:32:00,964824.486919999,4610.0,0.0,964824.486919999,0
2022-02-17 13:33:00,964824.486919999,4611.0,0.0,964824.486919999,0
2022-02-17 13:34:00,964824.486919999,4609.6,0.0,964824.486919999,0
2022-02-17 13:35:00,964824.486919999,4609.2,0.0,964824.486919999,0
2022-02-17 13:36:00,964824.486919999,4611.8,0.0,964824.486919999,0
2022-02-17 13:37:00,964824.486919999,4609.8,0.0,964824.486919999,0
2022-02-17 13:38:00,964824.486919999,4612.0,0.0,964824.486919999,0
2022-02-17 13:39:00,964824.486919999,4612.0,0.0,964824.486919999,0
2022-02-17 13:40:00,964824.486919999,4611.2,0.0,964824.486919999,0
2022-02-17 13:41:00,964824.486919999,4612.8,0.0,964824.486919999,0
2022-02-17 13:42:00,964824.486919999,4615.8,0.0,964824.486919999,0
2022-02-17 13:43:00,964824.486919999,4615.0,0.0,964824.486919999,0
2022-02-17 13:44:00,964824.486919999,4617.8,0.0,964824.486919999,0
2022-02-17 13:45:00,964824.486919999,4617.6,0.0,964824.486919999,0
2022-02-17 13:46:00,964824.486919999,4616.8,0.0,964824.486919999,0
2022-02-17 13:47:00,964824.486919999,4616.4,0.0,964824.486919999,0
2022-02-17 13:48:00,964824.486919999,4616.2,0.0,964824.486919999,0
2022-02-17 13:49:00,964824.486919999,4614.6,0.0,964824.486919999,0
2022-02-17 13:50:00,964824.486919999,4614.6,0.0,964824.486919999,0
2022-02-17 13:51:00,964824.486919999,4613.6,0.0,964824.486919999,0
2022-02-17 13:52:00,964824.486919999,4613.2,0.0,964824.486919999,0
2022-02-17 13:53:00,964824.486919999,4614.4,0.0,964824.486919999,0
2022-02-17 13:54:00,964824.486919999,4613.2,0.0,964824.486919999,0
2022-02-17 13:55:00,964824.486919999,4610.4,0.0,964824.486919999,0
2022-02-17 13:56:00,964824.486919999,4610.8,0.0,964824.486919999,0
2022-02-17 13:57:00,964824.486919999,4611.8,0.0,964824.486919999,0
2022-02-17 13:58:00,964824.486919999,4612.8,0.0,964824.486919999,0
2022-02-17 13:59:00,964824.486919999,4612.0,0.0,964824.486919999,0
2022-02-17 14:00:00,964824.486919999,4612.6,0.0,964824.486919999,0
2022-02-17 14:01:00,964824.486919999,4610.4,0.0,964824.486919999,0
2022-02-17 14:02:00,964824.486919999,4611.2,0.0,964824.486919999,0
2022-02-17 14:03:00,964824.486919999,4613.0,0.0,964824.486919999,0
2022-02-17 14:04:00,964824.486919999,4616.0,0.0,964824.486919999,0
2022-02-17 14:05:00,964824.486919999,4614.4,0.0,964824.486919999,0
2022-02-17 14:06:00,964824.486919999,4611.2,0.0,964824.486919999,0
2022-02-17 14:07:00,964824.486919999,4608.8,0.0,964824.486919999,0
2022-02-17 14:08:00,964824.486919999,4606.2,0.0,964824.486919999,0
2022-02-17 14:09:00,964824.486919999,4605.4,0.0,964824.486919999,0
2022-02-17 14:10:00,964824.486919999,4604.2,0.0,964824.486919999,0
2022-02-17 14:11:00,964824.486919999,4606.0,0.0,964824.486919999,0
2022-02-17 14:12:00,964824.486919999,4604.4,0.0,964824.486919999,0
2022-02-17 14:13:00,964824.486919999,4605.0,0.0,964824.486919999,0
2022-02-17 14:14:00,964824.486919999,4606.6,0.0,964824.486919999,0
2022-02-17 14:15:00,964824.486919999,4604.6,0.0,964824.486919999,0
2022-02-17 14:16:00,964824.486919999,4604.2,0.0,964824.486919999,0
2022-02-17 14:17:00,964824.486919999,4605.4,0.0,964824.486919999,0
2022-02-17 14:18:00,964824.486919999,4606.0,0.0,964824.486919999,0
2022-02-17 14:19:00,964824.486919999,4605.4,0.0,964824.486919999,0
2022-02-17 14:20:00,964824.486919999,4605.8,0.0,964824.486919999,0
2022-02-17 14:21:00,964824.486919999,4607.0,0.0,964824.486919999,0
2022-02-17 14:22:00,964824.486919999,4607.8,0.0,964824.486919999,0
2022-02-17 14:23:00,964824.486919999,4606.6,0.0,964824.486919999,0
2022-02-17 14:24:00,964824.486919999,4606.2,0.0,964824.486919999,0
2022-02-17 14:25:00,964824.486919999,4606.0,0.0,964824.486919999,0
2022-02-17 14:26:00,964824.486919999,4605.8,0.0,964824.486919999,0
2022-02-17 14:27:00,964824.486919999,4606.8,0.0,964824.486919999,0
2022-02-17 14:28:00,964824.486919999,4606.6,0.0,964824.486919999,0
2022-02-17 14:29:00,964824.486919999,4606.8,0.0,964824.486919999,0
2022-02-17 14:30:00,964824.486919999,4605.2,0.0,964824.486919999,0
2022-02-17 14:31:00,964824.486919999,4606.6,0.0,964824.486919999,0
2022-02-17 14:32:00,964824.486919999,4606.4,0.0,964824.486919999,0
2022-02-17 14:33:00,964824.486919999,4606.4,0.0,964824.486919999,0
2022-02-17 14:34:00,964824.486919999,4605.2,0.0,964824.486919999,0
2022-02-17 14:35:00,964824.486919999,4603.2,0.0,964824.486919999,0
2022-02-17 14:36:00,964824.486919999,4603.0,0.0,964824.486919999,0
2022-02-17 14:37:00,964824.486919999,4600.6,0.0,964824.486919999,0
2022-02-17 14:38:00,964824.486919999,4598.2,0.0,964824.486919999,0
2022-02-17 14:39:00,964824.486919999,4597.4,0.0,964824.486919999,0
2022-02-17 14:40:00,964824.486919999,4598.6,0.0,964824.486919999,0
2022-02-17 14:41:00,964824.486919999,4600.0,0.0,964824.486919999,0
2022-02-17 14:42:00,964824.486919999,4600.0,0.0,964824.486919999,0
2022-02-17 14:43:00,964824.486919999,4602.6,0.0,964824.486919999,0
2022-02-17 14:44:00,964824.486919999,4602.6,0.0,964824.486919999,0
2022-02-17 14:45:00,964824.486919999,4602.6,0.0,964824.486919999,0
2022-02-17 14:46:00,964824.486919999,4600.6,0.0,964824.486919999,0
2022-02-17 14:47:00,964824.486919999,4599.8,0.0,964824.486919999,0
2022-02-17 14:48:00,964824.486919999,4598.8,0.0,964824.486919999,0
2022-02-17 14:49:00,964824.486919999,4597.2,0.0,964824.486919999,0
2022-02-17 14:50:00,964824.486919999,4597.0,0.0,964824.486919999,0
2022-02-17 14:51:00,964824.486919999,4598.6,0.0,964824.486919999,0
2022-02-17 14:52:00,964824.486919999,4599.2,0.0,964824.486919999,0
2022-02-17 14:53:00,964824.486919999,4597.6,0.0,964824.486919999,0
2022-02-17 14:54:00,964824.486919999,4598.8,0.0,964824.486919999,0
2022-02-17 14:55:00,964824.486919999,4600.0,0.0,964824.486919999,0
2022-02-17 14:56:00,964824.486919999,4599.2,0.0,964824.486919999,0
2022-02-17 14:57:00,964824.486919999,4599.2,0.0,964824.486919999,0
2022-02-17 14:58:00,964824.486919999,4600.8,0.0,964824.486919999,0
2022-02-17 14:59:00,964824.486919999,4599.8,0.0,964824.486919999,0
2022-02-17 15:00:00,964824.486919999,4598.6,0.0,964824.486919999,0
2022-02-18 09:30:00,964824.486919999,4580.0,0.0,964824.486919999,0
2022-02-18 09:31:00,964824.486919999,4584.0,0.0,964824.486919999,0
2022-02-18 09:32:00,964824.486919999,4580.2,0.0,964824.486919999,0
2022-02-18 09:33:00,964824.486919999,4585.0,0.0,964824.486919999,0
2022-02-18 09:34:00,964631.874919999,4586.0,963060.0,1571.8749199990416,1
2022-02-18 09:35:00,964631.874919999,4585.6,963060.0,1571.8749199990416,1
2022-02-18 09:36:00,964631.874919999,4584.0,963060.0,1571.8749199990416,1
2022-02-18 09:37:00,965093.874919999,4588.2,963522.0,1571.8749199990416,0
2022-02-18 09:38:00,965681.874919999,4591.0,964110.0,1571.8749199990416,0
2022-02-18 09:39:00,965681.874919999,4591.6,964110.0,1571.8749199990416,1
2022-02-18 09:40:00,965681.874919999,4589.0,964110.0,1571.8749199990416,1
2022-02-18 09:41:00,964883.874919999,4587.2,963312.0,1571.8749199990416,0
2022-02-18 09:42:00,964757.8749199992,4586.6,963186.0000000001,1571.8749199990416,0
2022-02-18 09:43:00,964421.874919999,4585.0,962850.0,1571.8749199990416,0
2022-02-18 09:44:00,964295.8749199989,4584.4,962723.9999999999,1571.8749199990416,0
2022-02-18 09:45:00,964295.8749199989,4583.4,962723.9999999999,1571.8749199990416,1
2022-02-18 09:46:00,964043.874919999,4583.2,962472.0,1571.8749199990416,0
2022-02-18 09:47:00,964085.8749199989,4583.4,962513.9999999999,1571.8749199990416,0
2022-02-18 09:48:00,964001.874919999,4583.0,962430.0,1571.8749199990416,0
2022-02-18 09:49:00,964925.8749199989,4587.4,963353.9999999999,1571.8749199990416,0
2022-02-18 09:50:00,964925.8749199989,4587.4,963353.9999999999,1571.8749199990416,0
2022-02-18 09:51:00,964925.8749199989,4588.0,963353.9999999999,1571.8749199990416,1
2022-02-18 09:52:00,964925.8749199989,4585.6,963353.9999999999,1571.8749199990416,1
2022-02-18 09:53:00,964757.8749199992,4586.6,963186.0000000001,1571.8749199990416,0
2022-02-18 09:54:00,964757.8749199992,4591.8,963186.0000000001,1571.8749199990416,1
2022-02-18 09:55:00,966101.874919999,4593.0,964530.0,1571.8749199990416,0
2022-02-18 09:56:00,966857.8749199992,4596.6,965286.0000000001,1571.8749199990416,0
2022-02-18 09:57:00,966857.8749199992,4600.6,965286.0000000001,1571.8749199990416,1
2022-02-18 09:58:00,966857.8749199992,4600.0,965286.0000000001,1571.8749199990416,1
2022-02-18 09:59:00,966857.8749199992,4601.6,965286.0000000001,1571.8749199990416,1
2022-02-18 10:00:00,966857.8749199992,4599.0,965286.0000000001,1571.8749199990416,1
2022-02-18 10:01:00,966857.8749199992,4595.4,965286.0000000001,1571.8749199990416,1
2022-02-18 10:02:00,966857.8749199992,4595.6,965286.0000000001,1571.8749199990416,1
2022-02-18 10:03:00,966899.874919999,4596.8,965328.0,1571.8749199990416,0
2022-02-18 10:04:00,966370.876519999,4595.2,0.0,966370.876519999,-1
2022-02-18 10:05:00,966370.876519999,4596.6,0.0,966370.876519999,-1
2022-02-18 10:06:00,966370.876519999,4603.0,0.0,966370.876519999,-1
2022-02-18 10:07:00,966178.546359999,4601.2,961650.7999999999,4527.746359999059,1
2022-02-18 10:08:00,966178.546359999,4600.6,961650.7999999999,4527.746359999059,1
2022-02-18 10:09:00,966236.966039999,4602.4,0.0,966236.966039999,-1
2022-02-18 10:10:00,966236.966039999,4599.6,0.0,966236.966039999,-1
2022-02-18 10:11:00,966044.627519999,4601.4,961692.6,4352.027519999072,1
2022-02-18 10:12:00,966044.627519999,4604.0,961692.6,4352.027519999072,1
2022-02-18 10:13:00,966044.627519999,4603.8,961692.6,4352.027519999072,1
2022-02-18 10:14:00,967047.827519999,4606.2,962695.7999999999,4352.027519999072,0
2022-02-18 10:15:00,965935.8722799992,4601.8,0.0,965935.8722799992,-1
2022-02-18 10:16:00,965935.8722799992,4600.8,0.0,965935.8722799992,0
2022-02-18 10:17:00,965935.8722799992,4602.2,0.0,965935.8722799992,0
2022-02-18 10:18:00,965935.8722799992,4603.8,0.0,965935.8722799992,0
2022-02-18 10:19:00,965935.8722799992,4601.8,0.0,965935.8722799992,0
2022-02-18 10:20:00,965935.8722799992,4602.0,0.0,965935.8722799992,0
2022-02-18 10:21:00,965935.8722799992,4600.2,0.0,965935.8722799992,-1
2022-02-18 10:22:00,965935.8722799992,4598.4,0.0,965935.8722799992,-1
2022-02-18 10:23:00,965935.8722799992,4598.4,0.0,965935.8722799992,0
2022-02-18 10:24:00,965935.8722799992,4601.4,0.0,965935.8722799992,-1
2022-02-18 10:25:00,965935.8722799992,4599.8,0.0,965935.8722799992,0
2022-02-18 10:26:00,965935.8722799992,4598.2,0.0,965935.8722799992,0
2022-02-18 10:27:00,965935.8722799992,4600.2,0.0,965935.8722799992,-1
2022-02-18 10:28:00,965935.8722799992,4601.6,0.0,965935.8722799992,-1
2022-02-18 10:29:00,965935.8722799992,4600.8,0.0,965935.8722799992,-1
2022-02-18 10:30:00,965935.8722799992,4599.2,0.0,965935.8722799992,-1
2022-02-18 10:31:00,965935.8722799992,4597.8,0.0,965935.8722799992,-1
2022-02-18 10:32:00,965935.8722799992,4598.0,0.0,965935.8722799992,-1
2022-02-18 10:33:00,965935.8722799992,4597.0,0.0,965935.8722799992,0
2022-02-18 10:34:00,965935.8722799992,4597.6,0.0,965935.8722799992,0
2022-02-18 10:35:00,965935.8722799992,4599.4,0.0,965935.8722799992,0
2022-02-18 10:36:00,965935.8722799992,4599.2,0.0,965935.8722799992,0
2022-02-18 10:37:00,965935.8722799992,4597.6,0.0,965935.8722799992,-1
2022-02-18 10:38:00,965935.8722799992,4597.8,0.0,965935.8722799992,-1
2022-02-18 10:39:00,965935.8722799992,4599.6,0.0,965935.8722799992,0
2022-02-18 10:40:00,965935.8722799992,4599.8,0.0,965935.8722799992,0
2022-02-18 10:41:00,965935.8722799992,4600.0,0.0,965935.8722799992,-1
2022-02-18 10:42:00,965935.8722799992,4598.8,0.0,965935.8722799992,-1
2022-02-18 10:43:00,965935.8722799992,4597.0,0.0,965935.8722799992,-1
2022-02-18 10:44:00,965935.8722799992,4596.0,0.0,965935.8722799992,0
2022-02-18 10:45:00,965935.8722799992,4595.6,0.0,965935.8722799992,0
2022-02-18 10:46:00,965935.8722799992,4597.2,0.0,965935.8722799992,0
2022-02-18 10:47:00,965935.8722799992,4596.6,0.0,965935.8722799992,0
2022-02-18 10:48:00,965935.8722799992,4595.4,0.0,965935.8722799992,0
2022-02-18 10:49:00,965742.7562799992,4598.0,965580.0,162.7562799991574,1
2022-02-18 10:50:00,966078.7562799993,4599.6,965916.0000000001,162.7562799991574,0
2022-02-18 10:51:00,965574.7562799992,4597.2,965412.0,162.7562799991574,0
2022-02-18 10:52:00,966456.756279999,4601.4,966293.9999999999,162.7562799991574,0
2022-02-18 10:53:00,966288.7562799993,4600.6,966126.0000000001,162.7562799991574,0
2022-02-18 10:54:00,966288.7562799993,4602.6,966126.0000000001,162.7562799991574,1
2022-02-18 10:55:00,966288.7562799993,4604.2,966126.0000000001,162.7562799991574,1
2022-02-18 10:56:00,966288.7562799993,4602.6,966126.0000000001,162.7562799991574,1
2022-02-18 10:57:00,966288.7562799993,4601.8,966126.0000000001,162.7562799991574,1
2022-02-18 10:58:00,966288.7562799993,4602.6,966126.0000000001,162.7562799991574,1
2022-02-18 10:59:00,966456.756279999,4601.4,966293.9999999999,162.7562799991574,0
2022-02-18 11:00:00,966330.7562799992,4600.8,966168.0,162.7562799991574,0
2022-02-18 11:01:00,966540.7562799992,4601.8,966378.0,162.7562799991574,0
2022-02-18 11:02:00,966372.7562799992,4601.0,966210.0,162.7562799991574,0
2022-02-18 11:03:00,965784.7562799992,4598.2,965622.0,162.7562799991574,0
2022-02-18 11:04:00,966162.7562799992,4600.0,966000.0,162.7562799991574,0
2022-02-18 11:05:00,966204.7562799992,4600.2,966042.0,162.7562799991574,0
2022-02-18 11:06:00,966162.7562799992,4600.0,966000.0,162.7562799991574,0
2022-02-18 11:07:00,966036.756279999,4599.4,965873.9999999999,162.7562799991574,0
2022-02-18 11:08:00,965700.7562799992,4597.8,965538.0,162.7562799991574,0
2022-02-18 11:09:00,965490.7562799992,4596.8,965328.0,162.7562799991574,0
2022-02-18 11:10:00,965784.7562799992,4598.2,965622.0,162.7562799991574,0
2022-02-18 11:11:00,965784.7562799992,4599.0,965622.0,162.7562799991574,1
2022-02-18 11:12:00,965784.7562799992,4601.6,965622.0,162.7562799991574,1
2022-02-18 11:13:00,966372.7562799992,4601.0,966210.0,162.7562799991574,0
2022-02-18 11:14:00,966078.7562799993,4599.6,965916.0000000001,162.7562799991574,0
2022-02-18 11:15:00,965574.7562799992,4597.2,965412.0,162.7562799991574,0
2022-02-18 11:16:00,965154.7562799992,4595.2,964992.0,162.7562799991574,0
2022-02-18 11:17:00,965196.756279999,4595.4,965033.9999999999,162.7562799991574,0
2022-02-18 11:18:00,965238.7562799993,4595.6,965076.0000000001,162.7562799991574,0
2022-02-18 11:19:00,964751.7998799991,4594.2,0.0,964751.7998799991,-1
2022-02-18 11:20:00,964751.7998799991,4593.8,0.0,964751.7998799991,0
2022-02-18 11:21:00,964751.7998799991,4592.8,0.0,964751.7998799991,0
2022-02-18 11:22:00,964751.7998799991,4592.6,0.0,964751.7998799991,0
2022-02-18 11:23:00,964751.7998799991,4594.2,0.0,964751.7998799991,0
2022-02-18 11:24:00,964751.7998799991,4594.6,0.0,964751.7998799991,-1
2022-02-18 11:25:00,964751.7998799991,4594.6,0.0,964751.7998799991,-1
2022-02-18 11:26:00,964751.7998799991,4595.4,0.0,964751.7998799991,-1
2022-02-18 11:27:00,964751.7998799991,4598.2,0.0,964751.7998799991,-1
2022-02-18 11:28:00,964751.7998799991,4598.0,0.0,964751.7998799991,-1
2022-02-18 11:29:00,964559.5783999992,4598.6,961107.4,3452.1783999991603,1
2022-02-18 11:30:00,964559.5783999992,4597.8,961107.4,3452.1783999991603,1
2022-02-18 13:01:00,964559.5783999992,4598.6,961107.4,3452.1783999991603,1
2022-02-18 13:02:00,964559.5783999992,4596.6,961107.4,3452.1783999991603,1
2022-02-18 13:03:00,964559.5783999992,4599.8,961107.4,3452.1783999991603,1
2022-02-18 13:04:00,964559.5783999992,4600.2,961107.4,3452.1783999991603,1
2022-02-18 13:05:00,965311.9783999991,4602.2,961859.7999999999,3452.1783999991603,0
2022-02-18 13:06:00,966607.7783999991,4608.4,963155.6,3452.1783999991603,0
2022-02-18 13:07:00,968196.1783999992,4616.0,964744.0,3452.1783999991603,0
2022-02-18 13:08:00,968237.9783999991,4616.2,964785.7999999999,3452.1783999991603,0
2022-02-18 13:09:00,968530.5783999992,4617.6,965078.4,3452.1783999991603,0
2022-02-18 13:10:00,968655.9783999991,4618.2,965203.7999999999,3452.1783999991603,0
2022-02-18 13:11:00,969048.0205999991,4621.0,0.0,969048.0205999991,-1
2022-02-18 13:12:00,969048.0205999991,4618.6,0.0,969048.0205999991,-1
2022-02-18 13:13:00,969048.0205999991,4617.8,0.0,969048.0205999991,0
2022-02-18 13:14:00,969048.0205999991,4617.0,0.0,969048.0205999991,0
2022-02-18 13:15:00,969048.0205999991,4617.2,0.0,969048.0205999991,0
2022-02-18 13:16:00,969048.0205999991,4615.8,0.0,969048.0205999991,0
2022-02-18 13:17:00,969048.0205999991,4614.2,0.0,969048.0205999991,0
2022-02-18 13:18:00,969048.0205999991,4612.0,0.0,969048.0205999991,0
2022-02-18 13:19:00,969048.0205999991,4614.8,0.0,969048.0205999991,0
2022-02-18 13:20:00,969048.0205999991,4613.2,0.0,969048.0205999991,0
2022-02-18 13:21:00,969048.0205999991,4612.8,0.0,969048.0205999991,0
2022-02-18 13:22:00,969048.0205999991,4613.8,0.0,969048.0205999991,0
2022-02-18 13:23:00,969048.0205999991,4613.6,0.0,969048.0205999991,0
2022-02-18 13:24:00,969048.0205999991,4616.2,0.0,969048.0205999991,0
2022-02-18 13:25:00,969048.0205999991,4613.6,0.0,969048.0205999991,0
2022-02-18 13:26:00,969048.0205999991,4612.2,0.0,969048.0205999991,0
2022-02-18 13:27:00,969048.0205999991,4612.6,0.0,969048.0205999991,0
2022-02-18 13:28:00,969048.0205999991,4614.2,0.0,969048.0205999991,0
2022-02-18 13:29:00,969048.0205999991,4613.2,0.0,969048.0205999991,-1
2022-02-18 13:30:00,969048.0205999991,4614.2,0.0,969048.0205999991,-1
2022-02-18 13:31:00,969048.0205999991,4614.0,0.0,969048.0205999991,-1
2022-02-18 13:32:00,969048.0205999991,4616.0,0.0,969048.0205999991,-1
2022-02-18 13:33:00,969048.0205999991,4616.0,0.0,969048.0205999991,-1
2022-02-18 13:34:00,969048.0205999991,4614.4,0.0,969048.0205999991,-1
2022-02-18 13:35:00,969048.0205999991,4614.4,0.0,969048.0205999991,0
2022-02-18 13:36:00,969048.0205999991,4613.2,0.0,969048.0205999991,0
2022-02-18 13:37:00,969048.0205999991,4617.4,0.0,969048.0205999991,0
2022-02-18 13:38:00,969048.0205999991,4619.0,0.0,969048.0205999991,0
2022-02-18 13:39:00,969048.0205999991,4617.4,0.0,969048.0205999991,0
2022-02-18 13:40:00,969048.0205999991,4617.8,0.0,969048.0205999991,0
2022-02-18 13:41:00,969048.0205999991,4617.6,0.0,969048.0205999991,0
2022-02-18 13:42:00,969048.0205999991,4614.4,0.0,969048.0205999991,0
2022-02-18 13:43:00,969048.0205999991,4616.0,0.0,969048.0205999991,0
2022-02-18 13:44:00,969048.0205999991,4616.8,0.0,969048.0205999991,0
2022-02-18 13:45:00,969048.0205999991,4616.0,0.0,969048.0205999991,0
2022-02-18 13:46:00,969048.0205999991,4617.0,0.0,969048.0205999991,0
2022-02-18 13:47:00,969048.0205999991,4620.6,0.0,969048.0205999991,0
2022-02-18 13:48:00,969048.0205999991,4619.2,0.0,969048.0205999991,0
2022-02-18 13:49:00,969048.0205999991,4619.2,0.0,969048.0205999991,0
2022-02-18 13:50:00,969048.0205999991,4617.8,0.0,969048.0205999991,0
2022-02-18 13:51:00,969048.0205999991,4616.4,0.0,969048.0205999991,0
2022-02-18 13:52:00,969048.0205999991,4613.6,0.0,969048.0205999991,0
2022-02-18 13:53:00,969048.0205999991,4613.8,0.0,969048.0205999991,0
2022-02-18 13:54:00,969048.0205999991,4614.2,0.0,969048.0205999991,0
2022-02-18 13:55:00,969048.0205999991,4614.4,0.0,969048.0205999991,0
2022-02-18 13:56:00,969048.0205999991,4614.4,0.0,969048.0205999991,0
2022-02-18 13:57:00,969048.0205999991,4615.0,0.0,969048.0205999991,0
2022-02-18 13:58:00,969048.0205999991,4615.8,0.0,969048.0205999991,0
2022-02-18 13:59:00,969048.0205999991,4613.6,0.0,969048.0205999991,0
2022-02-18 14:00:00,969048.0205999991,4613.6,0.0,969048.0205999991,0
2022-02-18 14:01:00,969048.0205999991,4611.0,0.0,969048.0205999991,0
2022-02-18 14:02:00,969048.0205999991,4609.0,0.0,969048.0205999991,0
2022-02-18 14:03:00,969048.0205999991,4609.2,0.0,969048.0205999991,0
2022-02-18 14:04:00,969048.0205999991,4610.2,0.0,969048.0205999991,0
2022-02-18 14:05:00,969048.0205999991,4610.8,0.0,969048.0205999991,0
2022-02-18 14:06:00,969048.0205999991,4613.8,0.0,969048.0205999991,0
2022-02-18 14:07:00,969048.0205999991,4614.8,0.0,969048.0205999991,0
2022-02-18 14:08:00,969048.0205999991,4612.8,0.0,969048.0205999991,0
2022-02-18 14:09:00,969048.0205999991,4614.2,0.0,969048.0205999991,0
2022-02-18 14:10:00,969048.0205999991,4615.6,0.0,969048.0205999991,0
2022-02-18 14:11:00,969048.0205999991,4614.4,0.0,969048.0205999991,0
2022-02-18 14:12:00,969048.0205999991,4615.2,0.0,969048.0205999991,0
2022-02-18 14:13:00,969048.0205999991,4614.8,0.0,969048.0205999991,0
2022-02-18 14:14:00,969048.0205999991,4614.0,0.0,969048.0205999991,0
2022-02-18 14:15:00,969048.0205999991,4616.0,0.0,969048.0205999991,0
2022-02-18 14:16:00,969048.0205999991,4614.2,0.0,969048.0205999991,0
2022-02-18 14:17:00,969048.0205999991,4613.6,0.0,969048.0205999991,0
2022-02-18 14:18:00,969048.0205999991,4613.2,0.0,969048.0205999991,0
2022-02-18 14:19:00,969048.0205999991,4615.0,0.0,969048.0205999991,0
2022-02-18 14:20:00,969048.0205999991,4615.4,0.0,969048.0205999991,0
2022-02-18 14:21:00,969048.0205999991,4615.6,0.0,969048.0205999991,0
2022-02-18 14:22:00,969048.0205999991,4615.8,0.0,969048.0205999991,0
2022-02-18 14:23:00,969048.0205999991,4616.2,0.0,969048.0205999991,0
2022-02-18 14:24:00,969048.0205999991,4612.2,0.0,969048.0205999991,0
2022-02-18 14:25:00,969048.0205999991,4613.0,0.0,969048.0205999991,0
2022-02-18 14:26:00,969048.0205999991,4614.0,0.0,969048.0205999991,0
2022-02-18 14:27:00,969048.0205999991,4614.4,0.0,969048.0205999991,0
2022-02-18 14:28:00,969048.0205999991,4614.2,0.0,969048.0205999991,0
2022-02-18 14:29:00,969048.0205999991,4613.6,0.0,969048.0205999991,0
2022-02-18 14:30:00,969048.0205999991,4614.8,0.0,969048.0205999991,0
2022-02-18 14:31:00,969048.0205999991,4615.2,0.0,969048.0205999991,0
2022-02-18 14:32:00,969048.0205999991,4616.8,0.0,969048.0205999991,0
2022-02-18 14:33:00,969048.0205999991,4618.6,0.0,969048.0205999991,0
2022-02-18 14:34:00,969048.0205999991,4619.2,0.0,969048.0205999991,0
2022-02-18 14:35:00,969048.0205999991,4619.2,0.0,969048.0205999991,0
2022-02-18 14:36:00,969048.0205999991,4619.0,0.0,969048.0205999991,0
2022-02-18 14:37:00,969048.0205999991,4619.8,0.0,969048.0205999991,0
2022-02-18 14:38:00,969048.0205999991,4620.4,0.0,969048.0205999991,0
2022-02-18 14:39:00,969048.0205999991,4620.8,0.0,969048.0205999991,0
2022-02-18 14:40:00,969048.0205999991,4620.8,0.0,969048.0205999991,0
2022-02-18 14:41:00,969048.0205999991,4623.0,0.0,969048.0205999991,0
2022-02-18 14:42:00,969048.0205999991,4623.2,0.0,969048.0205999991,0
2022-02-18 14:43:00,969048.0205999991,4624.0,0.0,969048.0205999991,0
2022-02-18 14:44:00,969048.0205999991,4624.2,0.0,969048.0205999991,0
